Tempo(s),Fila1,Fila2,Fila3,TotalSistema,ServidorOcupado,E[N],E[W]
15760,10,11,8,30,1,4.283565,2.115076
15770,7,15,6,29,1,4.299474,2.123280
15780,4,10,8,23,1,4.312227,2.129528
15790,4,6,5,16,1,4.321981,2.134762
15800,7,13,6,27,1,4.332866,2.139486
15810,4,10,5,20,1,4.343685,2.144845
15820,6,6,4,17,1,4.352065,2.148732
15830,1,3,4,9,1,4.358089,2.152059
15840,0,6,6,13,1,4.359735,2.152687
15850,1,4,5,11,1,4.364202,2.154574
15860,4,7,0,12,1,4.369042,2.156645
15870,1,2,3,7,1,4.373358,2.158927
15880,0,0,0,1,1,4.372473,2.158642
15890,0,0,1,2,1,4.370573,2.157721
15900,2,1,1,5,1,4.368425,2.157080
15910,0,0,0,0,0,4.366663,2.156628
15920,1,1,0,3,1,4.365437,2.155571
15930,0,1,0,2,1,4.363976,2.154265
15940,2,4,1,8,1,4.363030,2.153149
15950,0,2,2,5,1,4.364744,2.153812
15960,1,1,0,3,1,4.363987,2.153656
15970,0,0,0,1,1,4.362360,2.152604
15980,0,0,0,1,1,4.360503,2.151573
15990,0,3,1,5,1,4.359408,2.151050
16000,0,0,0,1,1,4.359214,2.150707
16010,0,0,1,2,1,4.357700,2.150044
16020,1,5,1,8,1,4.356127,2.148822
16030,0,0,0,0,0,4.355330,2.149108
16040,0,2,0,3,1,4.353290,2.148318
16050,0,1,0,2,1,4.352608,2.147668
16060,0,0,0,0,0,4.351092,2.146872
16070,0,0,0,1,1,4.350568,2.146301
16080,0,0,0,1,1,4.348912,2.145437
16090,0,2,1,4,1,4.347875,2.144811
16100,3,2,0,6,1,4.346087,2.144144
16110,0,0,0,1,1,4.345992,2.144049
16120,1,4,0,6,1,4.345634,2.143693
16130,1,1,0,3,1,4.346242,2.143880
16140,0,0,0,0,0,4.344285,2.143457
16150,0,1,0,2,1,4.342193,2.142246
16160,0,0,0,0,0,4.341141,2.141875
16170,0,0,0,0,0,4.338799,2.141129
16180,0,1,1,3,1,4.337688,2.140337
16190,1,2,3,7,1,4.341256,2.141789
16200,0,1,2,4,1,4.341194,2.141906
16210,0,0,0,1,1,4.339024,2.141114
16220,1,1,1,4,1,4.338476,2.140665
16230,0,0,0,0,0,4.336401,2.140375
16240,1,4,1,7,1,4.336101,2.139983
16250,0,1,1,3,1,4.337387,2.140504
16260,0,0,0,1,1,4.335875,2.139970
16270,0,0,0,0,0,4.333603,2.139190
16280,0,2,0,3,1,4.331591,2.138149
16290,1,4,0,6,1,4.331496,2.137860
16300,0,0,0,0,0,4.331061,2.137533
16310,0,0,0,0,0,4.329250,2.136914
16320,0,0,0,1,1,4.327253,2.135946
16330,1,0,1,3,1,4.324923,2.135070
16340,4,2,2,9,1,4.326002,2.135232
16350,1,2,4,8,1,4.326598,2.135286
16360,0,0,0,0,0,4.328667,2.136130
16370,0,3,0,4,1,4.327862,2.135685
16380,2,5,2,10,1,4.330612,2.136867
16390,0,0,0,0,0,4.329428,2.136300
16400,0,0,0,0,0,4.327299,2.135523
16410,2,3,2,8,1,4.327041,2.135220
16420,1,2,0,4,1,4.328693,2.136309
16430,1,2,0,4,1,4.328387,2.136303
16440,0,1,2,4,1,4.327280,2.135709
16450,1,1,1,4,1,4.328422,2.136033
16460,3,9,2,15,1,4.332860,2.137920
16470,3,2,1,7,1,4.335149,2.139003
16480,0,1,0,2,1,4.335134,2.139140
16490,0,0,0,0,0,4.333044,2.138574
16500,0,0,0,1,1,4.332975,2.138365
16510,0,0,1,2,1,4.330981,2.137142
16520,0,1,3,5,1,4.330200,2.136965
16530,0,0,0,0,0,4.328331,2.136570
16540,0,0,0,1,1,4.326696,2.136098
16550,0,0,0,1,1,4.326104,2.135631
16560,2,3,4,10,1,4.327175,2.135730
16570,2,3,3,9,1,4.332131,2.138065
16580,1,3,0,5,1,4.332453,2.137923
16590,0,0,0,1,1,4.332062,2.137683
16600,2,1,1,5,1,4.331278,2.137504
16610,0,0,0,1,1,4.331675,2.137526
16620,2,5,3,11,1,4.333054,2.137779
16630,1,0,1,3,1,4.335000,2.138883
16640,0,0,1,2,1,4.333084,2.138208
16650,1,1,1,4,1,4.331465,2.137046
16660,0,0,2,3,1,4.330472,2.136890
16670,2,5,0,8,1,4.329462,2.136218
16680,2,1,1,5,1,4.329133,2.136136
16690,0,0,0,1,1,4.328387,2.135911
16700,1,3,2,7,1,4.327804,2.135072
16710,5,10,5,21,1,4.333809,2.137231
16720,1,5,0,7,1,4.338429,2.140032
16730,2,1,0,4,1,4.340899,2.141205
16740,1,6,1,9,1,4.342003,2.141136
16750,0,0,0,0,0,4.342041,2.141361
16760,0,2,0,3,1,4.340584,2.140534
16770,0,0,0,0,0,4.338669,2.140110
16780,0,0,0,0,0,4.336397,2.139447
16790,0,0,0,1,1,4.334192,2.138753
16800,2,1,0,4,1,4.333438,2.138272
16810,0,0,0,1,1,4.332039,2.137724
16820,0,0,0,0,0,4.329999,2.136734
16830,1,1,0,3,1,4.327970,2.136063
16840,1,1,0,3,1,4.326656,2.135556
16850,0,0,0,1,1,4.325481,2.134805
16860,0,0,0,0,0,4.323813,2.133748
16870,0,0,0,1,1,4.322485,2.132672
16880,0,0,0,0,0,4.320408,2.131913
16890,5,5,6,17,1,4.321748,2.131781
16900,2,4,4,11,1,4.327197,2.134736
16910,3,4,1,9,1,4.331032,2.136582
16920,0,0,0,1,1,4.330968,2.136754
16930,0,3,0,4,1,4.329547,2.136008
16940,2,1,0,4,1,4.329720,2.135737
16950,1,3,1,6,1,4.330619,2.136073
16960,0,0,0,1,1,4.330667,2.136299
16970,1,0,0,2,1,4.328565,2.135652
16980,1,2,0,4,1,4.326597,2.134449
16990,1,1,0,3,1,4.325217,2.133785
17000,1,0,0,2,1,4.323393,2.132779
17010,0,1,0,2,1,4.322387,2.132052
17020,0,0,0,0,0,4.320358,2.131438
17030,0,0,0,0,0,4.318437,2.130631
17040,1,0,2,4,1,4.316520,2.129825
17050,0,0,0,0,0,4.315047,2.129361
17060,0,1,0,2,1,4.315911,2.129311
17070,1,0,0,2,1,4.315315,2.128603
17080,0,0,0,0,0,4.313724,2.128142
17090,1,0,1,3,1,4.311839,2.127167
17100,0,0,0,0,0,4.310873,2.126769
17110,0,0,0,0,0,4.309065,2.126384
17120,0,0,0,0,0,4.307176,2.125529
17130,2,9,0,12,1,4.307279,2.125290
17140,1,0,1,3,1,4.309191,2.126678
17150,0,0,0,0,0,4.308162,2.126370
17160,0,0,0,0,0,4.306221,2.125672
17170,1,6,0,8,1,4.305907,2.125228
17180,0,1,2,4,1,4.307193,2.125451
17190,0,0,0,1,1,4.305656,2.124831
17200,1,0,0,2,1,4.304426,2.124118
17210,0,0,0,0,0,4.303062,2.123278
17220,0,0,0,1,1,4.301140,2.122528
17230,0,0,0,0,0,4.299307,2.121944
17240,0,0,0,1,1,4.298005,2.121256
17250,0,0,0,1,1,4.296538,2.120366
17260,2,0,1,4,1,4.295217,2.120094
17270,0,0,0,0,0,4.293775,2.119640
17280,2,6,0,9,1,4.293715,2.119384
17290,1,4,3,9,1,4.295358,2.120392
17300,3,2,0,6,1,4.297662,2.121545
17310,3,4,1,9,1,4.297750,2.121302
17320,0,0,1,2,1,4.296830,2.121045
17330,0,0,0,0,0,4.296034,2.120607
17340,0,1,0,2,1,4.294718,2.119913
17350,2,2,4,9,1,4.294560,2.119307
17360,4,5,1,11,1,4.297868,2.120896
17370,3,4,0,8,1,4.300665,2.122111
17380,0,0,0,1,1,4.300067,2.121892
17390,0,0,1,2,1,4.298344,2.121239
17400,2,3,1,7,1,4.297465,2.120941
17410,2,4,0,7,1,4.298703,2.121447
17420,1,3,0,5,1,4.301129,2.122721
17430,1,2,0,4,1,4.300590,2.122591
17440,2,3,0,6,1,4.300822,2.122240
17450,0,1,0,2,1,4.299288,2.121679
17460,1,0,0,2,1,4.298767,2.121858
17470,0,0,0,0,0,4.296848,2.121285
17480,1,2,0,4,1,4.295681,2.120186
17490,0,3,0,4,1,4.294110,2.119666
17500,0,0,0,0,0,4.292690,2.118980
17510,0,3,1,5,1,4.291271,2.118116
17520,6,5,3,15,1,4.293594,2.118860
17530,4,10,3,18,1,4.301242,2.122172
17540,1,6,0,8,1,4.308599,2.125638
17550,1,1,0,3,1,4.309097,2.126020
17560,0,0,0,0,0,4.307966,2.125418
17570,0,0,0,0,0,4.305936,2.124791
17580,0,0,2,3,1,4.303989,2.123965
17590,0,2,0,3,1,4.305233,2.124296
17600,1,2,0,4,1,4.303681,2.123785
17610,1,2,1,5,1,4.302210,2.122955
17620,0,1,0,2,1,4.302021,2.122700
17630,0,0,0,1,1,4.301083,2.122431
17640,0,0,0,0,0,4.299111,2.121652
17650,0,1,0,2,1,4.298068,2.120737
17660,0,0,0,1,1,4.297505,2.120416
17670,0,0,0,1,1,4.295448,2.119713
17680,0,4,5,10,1,4.298458,2.120741
17690,0,3,2,6,1,4.300659,2.121960
17700,0,1,1,3,1,4.301626,2.122513
17710,0,0,2,3,1,4.299931,2.121869
17720,3,2,2,8,1,4.300966,2.121805
17730,1,2,2,6,1,4.300590,2.121576
17740,0,0,0,1,1,4.299032,2.120706
17750,0,0,0,1,1,4.297694,2.120062
17760,1,4,1,7,1,4.297435,2.119773
17770,2,2,4,9,1,4.297454,2.119564
17780,3,2,0,6,1,4.299111,2.120338
17790,0,0,0,0,0,4.298028,2.119820
17800,0,2,0,3,1,4.296348,2.119125
17810,2,0,0,3,1,4.295590,2.118415
17820,2,5,0,8,1,4.295505,2.118273
17830,0,0,0,1,1,4.294553,2.118288
17840,0,3,0,4,1,4.294310,2.118009
17850,1,1,1,4,1,4.295291,2.118450
17860,1,9,1,12,1,4.298206,2.119611
17870,4,2,0,7,1,4.301337,2.121113
17880,1,2,5,9,1,4.302297,2.121252
17890,1,1,0,3,1,4.304830,2.122283
17900,2,3,0,6,1,4.304763,2.122442
17910,0,0,0,0,0,4.304311,2.122353
17920,1,0,0,2,1,4.303376,2.121849
17930,1,1,3,6,1,4.301955,2.121282
17940,0,0,0,0,0,4.300902,2.121012
17950,0,0,2,3,1,4.298997,2.120206
17960,1,1,0,3,1,4.297404,2.119436
17970,1,0,0,2,1,4.296676,2.119035
17980,2,1,1,5,1,4.297626,2.119287
17990,1,0,0,2,1,4.296443,2.118429
18000,0,2,0,3,1,4.296178,2.118257
18010,3,6,1,11,1,4.297155,2.118349
18020,2,3,4,10,1,4.300409,2.119970
18030,4,4,4,13,1,4.303647,2.121466
18040,3,6,2,12,1,4.308434,2.123611
18050,2,7,7,17,1,4.313769,2.125734
18060,5,12,4,22,1,4.323869,2.130264
18070,6,12,5,24,1,4.330904,2.133456
18080,6,10,4,21,1,4.339931,2.137979
18090,0,6,3,10,1,4.345663,2.140820
18100,0,0,0,1,1,4.346332,2.141225
18110,2,9,2,14,1,4.348797,2.141874
18120,0,0,0,0,0,4.348098,2.141722
18130,0,2,2,5,1,4.348649,2.141720
18140,0,0,0,1,1,4.348496,2.141430
18150,0,1,1,3,1,4.347605,2.140718
18160,0,2,0,3,1,4.345758,2.140175
18170,0,0,0,0,0,4.343844,2.139308
18180,0,0,0,1,1,4.342489,2.138601
18190,0,4,1,6,1,4.342537,2.138121
18200,0,2,1,4,1,4.343142,2.138437
18210,0,1,1,3,1,4.342150,2.137562
18220,1,3,0,5,1,4.341355,2.137131
18230,1,2,1,5,1,4.341814,2.137317
18240,0,0,0,1,1,4.340418,2.137110
18250,1,1,0,3,1,4.338413,2.136486
18260,0,0,0,1,1,4.337447,2.136259
18270,0,0,0,0,0,4.336186,2.135712
18280,1,2,1,5,1,4.336295,2.135841
18290,2,1,2,6,1,4.337957,2.136447
18300,2,4,1,8,1,4.337015,2.136173
18310,0,0,0,1,1,4.335509,2.135908
18320,0,1,0,2,1,4.333434,2.135305
18330,0,2,0,3,1,4.331582,2.134467
18340,0,0,0,0,0,4.330238,2.134165
18350,0,0,0,1,1,4.328402,2.133392
18360,2,0,1,4,1,4.327192,2.132640
18370,3,1,2,7,1,4.326198,2.131881
18380,0,0,0,1,1,4.325027,2.131663
18390,0,0,0,0,0,4.323216,2.130902
18400,0,0,0,0,0,4.321286,2.130138
18410,2,0,0,3,1,4.321234,2.129730
18420,1,3,0,5,1,4.319817,2.129105
18430,3,6,2,12,1,4.322793,2.130246
18440,3,3,0,7,1,4.323397,2.130731
18450,0,0,0,1,1,4.323296,2.130413
18460,2,9,2,14,1,4.324870,2.130580
18470,1,6,3,11,1,4.330380,2.133539
18480,1,7,0,9,1,4.333452,2.135013
18490,1,2,2,6,1,4.334260,2.135485
18500,0,0,0,1,1,4.334218,2.135537
18510,0,1,0,2,1,4.333031,2.135026
18520,0,4,0,5,1,4.331734,2.134745
18530,1,1,0,3,1,4.331108,2.134453
18540,2,1,0,4,1,4.331039,2.134095
18550,1,6,1,9,1,4.332037,2.134150
18560,0,4,4,9,1,4.334937,2.135596
18570,1,4,0,6,1,4.337442,2.136960
18580,1,4,3,9,1,4.338066,2.137171
18590,0,0,0,1,1,4.338472,2.137331
18600,0,1,2,4,1,4.336621,2.136267
18610,1,2,3,7,1,4.337952,2.136543
18620,0,2,0,3,1,4.336584,2.136113
18630,0,1,1,3,1,4.335440,2.135453
18640,0,0,0,1,1,4.334258,2.135170
18650,0,0,0,0,0,4.332437,2.134572
18660,0,3,0,4,1,4.331363,2.134059
18670,0,5,0,6,1,4.330803,2.133406
18680,0,0,0,0,0,4.330459,2.133254
18690,0,4,2,7,1,4.331460,2.133145
18700,1,0,1,3,1,4.331451,2.133214
18710,3,2,0,6,1,4.330758,2.132777
18720,0,0,0,0,0,4.330308,2.132741
18730,0,0,0,1,1,4.328615,2.132037
18740,0,0,0,1,1,4.327239,2.131432
18750,0,0,0,1,1,4.325219,2.130678
18760,0,0,0,0,0,4.323886,2.130038
18770,0,3,2,6,1,4.323751,2.129709
18780,2,0,1,4,1,4.323130,2.129587
18790,0,0,0,1,1,4.322207,2.128814
18800,0,1,0,2,1,4.320591,2.128035
18810,0,3,0,4,1,4.320450,2.127983
18820,1,4,1,7,1,4.319807,2.127794
18830,3,2,3,9,1,4.321345,2.128124
18840,3,4,1,9,1,4.326283,2.130461
18850,2,2,1,6,1,4.325470,2.129855
18860,0,0,0,1,1,4.324913,2.129876
18870,2,0,0,3,1,4.324124,2.129337
18880,0,0,0,0,0,4.322582,2.128984
18890,0,0,0,1,1,4.320860,2.128042
18900,0,0,0,1,1,4.318966,2.127459
18910,2,1,1,5,1,4.317823,2.126524
18920,0,1,2,4,1,4.317848,2.126443
18930,1,1,0,3,1,4.317319,2.126365
18940,0,0,0,1,1,4.316272,2.125867
18950,1,0,0,2,1,4.314239,2.125213
18960,0,0,0,1,1,4.312568,2.124683
18970,1,1,1,4,1,4.312996,2.124744
18980,0,0,0,0,0,4.311569,2.124389
18990,0,0,0,1,1,4.311576,2.124298
19000,0,1,0,2,1,4.312471,2.124370
19010,0,0,0,1,1,4.312409,2.124411
19020,1,0,0,2,1,4.311073,2.123714
19030,0,3,0,4,1,4.310004,2.123259
19040,0,1,0,2,1,4.308462,2.122571
19050,0,1,2,4,1,4.307910,2.122535
19060,1,1,1,4,1,4.306564,2.121888
19070,0,0,2,3,1,4.304904,2.121306
19080,2,6,2,11,1,4.304493,2.121009
19090,1,3,2,7,1,4.308464,2.122927
19100,2,3,0,6,1,4.308276,2.123179
19110,6,9,3,19,1,4.313386,2.125111
19120,0,1,1,3,1,4.316307,2.127005
19130,1,2,1,5,1,4.314713,2.126235
19140,0,0,0,1,1,4.314052,2.125871
19150,3,1,2,7,1,4.313712,2.124954
19160,0,2,1,4,1,4.314774,2.125548
19170,0,0,0,1,1,4.313103,2.124850
19180,2,3,2,8,1,4.312500,2.124242
19190,2,1,2,6,1,4.313995,2.124941
19200,2,2,0,5,1,4.315673,2.125948
19210,0,1,2,4,1,4.315080,2.125562
19220,0,0,0,0,0,4.313464,2.125110
19230,1,5,2,9,1,4.312986,2.124727
19240,2,6,3,12,1,4.317918,2.127173
19250,5,7,4,17,1,4.323303,2.129461
19260,2,12,6,21,1,4.330990,2.132773
19270,6,8,5,20,1,4.339493,2.136922
19280,2,8,3,14,1,4.346547,2.140412
19290,2,3,2,8,1,4.349403,2.142054
19300,0,0,0,0,0,4.348470,2.141776
19310,0,0,0,1,1,4.346687,2.141296
19320,0,2,1,4,1,4.345330,2.140699
19330,1,6,1,9,1,4.345227,2.140391
19340,1,0,1,3,1,4.345011,2.140520
19350,0,0,0,1,1,4.343838,2.139849
19360,0,0,0,1,1,4.342544,2.139010
19370,0,0,0,0,0,4.340595,2.138556
19380,1,1,0,3,1,4.338985,2.137887
19390,0,1,1,3,1,4.337330,2.137143
19400,0,0,0,1,1,4.335637,2.136379
19410,0,0,0,1,1,4.334517,2.135734
19420,0,2,0,3,1,4.332933,2.134861
19430,0,0,0,1,1,4.331325,2.133923
19440,0,0,0,1,1,4.330170,2.133424
19450,0,0,0,0,0,4.328637,2.132523
19460,0,0,0,1,1,4.326799,2.131795
19470,1,1,1,4,1,4.324905,2.131148
19480,0,0,0,0,0,4.323554,2.130767
19490,3,3,1,8,1,4.322369,2.129984
19500,0,1,1,3,1,4.323961,2.130784
19510,2,0,0,3,1,4.322420,2.130094
19520,0,0,0,1,1,4.321737,2.129773
19530,0,0,0,0,0,4.319865,2.129296
19540,2,1,1,5,1,4.319992,2.129159
19550,2,4,1,8,1,4.320434,2.129231
19560,0,1,1,3,1,4.319078,2.128901
19570,0,0,0,0,0,4.317689,2.128392
19580,1,1,3,6,1,4.316962,2.127835
19590,0,0,0,1,1,4.316346,2.127707
19600,0,1,0,2,1,4.315416,2.127318
19610,2,0,0,3,1,4.313881,2.126576
19620,0,1,0,2,1,4.312466,2.126215
19630,0,0,0,0,0,4.311758,2.125934
19640,0,2,0,3,1,4.310516,2.125016
19650,1,1,2,5,1,4.309683,2.124568
19660,1,1,1,4,1,4.308202,2.124066
19670,0,0,1,2,1,4.307101,2.123538
19680,1,1,1,4,1,4.305754,2.122783
19690,1,1,0,3,1,4.304305,2.122296
19700,0,3,0,4,1,4.303336,2.121940
19710,0,0,0,0,0,4.302521,2.121605
19720,0,0,0,0,0,4.301161,2.121268
19730,0,0,0,0,0,4.299581,2.120397
19740,1,4,1,7,1,4.300640,2.120510
19750,1,1,0,3,1,4.301725,2.121166
19760,0,3,0,4,1,4.300366,2.120511
19770,1,4,0,6,1,4.300004,2.120188
19780,1,3,1,6,1,4.303576,2.121912
19790,2,3,2,8,1,4.304481,2.122532
19800,0,1,0,2,1,4.304643,2.122573
19810,0,3,1,5,1,4.303682,2.122061
19820,0,0,0,1,1,4.302425,2.121720
19830,0,0,0,0,0,4.300782,2.121030
19840,0,0,0,0,0,4.298984,2.120264
19850,0,0,1,2,1,4.297529,2.119613
19860,0,0,0,1,1,4.296012,2.119300
19870,1,2,1,5,1,4.294796,2.118505
19880,1,1,1,4,1,4.293613,2.118093
19890,0,0,0,1,1,4.293068,2.117628
19900,0,0,0,0,0,4.291573,2.117063
19910,0,0,2,3,1,4.290634,2.116299
19920,0,0,1,2,1,4.290184,2.116039
19930,1,2,1,5,1,4.288676,2.115571
19940,3,2,4,10,1,4.290672,2.116151
19950,7,8,5,21,1,4.297525,2.118970
19960,6,13,3,23,1,4.306313,2.123370
19970,3,17,4,25,1,4.317821,2.128954
19980,3,9,2,15,1,4.325008,2.133038
19990,3,11,5,20,1,4.330375,2.135647
20000,5,5,2,13,1,4.336362,2.138984
20010,5,12,3,21,1,4.344539,2.142662
20020,3,6,4,14,1,4.351678,2.146145
20030,3,7,2,13,1,4.356138,2.148200
20040,2,8,3,14,1,4.361266,2.150585
20050,1,6,6,14,1,4.365831,2.152692
20060,1,3,1,6,1,4.368676,2.154374
20070,0,1,4,6,1,4.368401,2.154201
20080,2,1,2,6,1,4.369166,2.154593
20090,0,0,0,1,1,4.367934,2.154317
20100,1,0,0,2,1,4.366626,2.153634
20110,0,0,0,0,0,4.365057,2.152927
20120,0,0,0,0,0,4.363805,2.152482
20130,0,0,0,1,1,4.362035,2.151729
20140,0,1,0,2,1,4.360493,2.150825
20150,0,1,0,2,1,4.358730,2.150128
20160,0,0,0,0,0,4.357159,2.149577
20170,0,0,0,0,0,4.355488,2.148767
20180,0,0,0,0,0,4.353599,2.148217
20190,0,0,1,2,1,4.352849,2.147651
20200,4,2,1,8,1,4.352860,2.147408
20210,1,4,2,8,1,4.353425,2.147544
20220,1,1,0,3,1,4.355316,2.148438
20230,0,0,0,1,1,4.353448,2.147950
20240,0,0,0,1,1,4.351576,2.147145
20250,0,1,0,2,1,4.349855,2.146624
20260,0,0,0,1,1,4.348167,2.145753
20270,0,0,0,1,1,4.346660,2.145022
20280,0,0,0,1,1,4.345640,2.144168
20290,1,1,1,4,1,4.344151,2.143447
20300,2,1,1,5,1,4.343867,2.143060
20310,2,4,1,8,1,4.345879,2.144015
20320,5,5,1,12,1,4.347855,2.144744
20330,1,2,0,4,1,4.350069,2.146058
20340,0,0,0,1,1,4.349195,2.145901
20350,0,0,0,0,0,4.348211,2.145534
20360,0,0,0,0,0,4.346356,2.144788
20370,4,4,4,13,1,4.347589,2.145255
20380,0,4,3,8,1,4.350835,2.146818
20390,1,1,1,4,1,4.350173,2.146557
20400,0,1,0,2,1,4.348586,2.145891
20410,1,2,0,4,1,4.347054,2.145149
20420,0,0,0,1,1,4.345491,2.144392
20430,0,0,0,0,0,4.344455,2.144308
20440,0,2,1,4,1,4.343951,2.143814
20450,0,0,2,3,1,4.342904,2.143311
20460,0,0,0,0,0,4.341436,2.142910
20470,0,0,0,0,0,4.339946,2.142240
20480,0,1,0,2,1,4.340023,2.142033
20490,0,0,0,1,1,4.338643,2.141366
20500,0,0,0,0,0,4.337174,2.140860
20510,0,0,0,1,1,4.335459,2.140078
20520,0,0,1,2,1,4.333779,2.139469
20530,0,0,0,1,1,4.332827,2.139320
20540,0,0,0,1,1,4.331810,2.138780
20550,0,0,0,0,0,4.330480,2.137982
20560,3,3,1,8,1,4.331160,2.138126
20570,3,2,11,17,1,4.335838,2.140037
20580,3,9,7,20,1,4.342348,2.143418
20590,4,15,5,25,1,4.351106,2.147909
20600,10,17,9,37,1,4.363316,2.153640
20610,4,14,11,30,1,4.378317,2.161213
20620,5,14,11,31,1,4.389869,2.166928
20630,10,16,11,38,1,4.405346,2.174218
20640,11,20,10,42,1,4.424071,2.183420
20650,9,21,10,41,1,4.442554,2.192294
20660,11,18,8,38,1,4.458876,2.200415
20670,5,9,6,21,1,4.471125,2.206843
20680,3,10,2,16,1,4.476706,2.209716
20690,3,4,1,9,1,4.480757,2.211677
20700,0,1,1,3,1,4.480631,2.211575
20710,0,2,0,3,1,4.480688,2.211248
20720,2,1,1,5,1,4.479465,2.210501
20730,0,0,0,1,1,4.478288,2.209882
20740,0,1,1,3,1,4.476418,2.209341
20750,0,0,1,2,1,4.475054,2.208839
20760,1,2,0,4,1,4.473451,2.208166
20770,0,0,0,1,1,4.471929,2.207586
20780,0,0,0,0,0,4.470590,2.207043
20790,1,3,0,5,1,4.469741,2.206428
20800,1,2,2,6,1,4.471146,2.207082
20810,0,0,0,1,1,4.470129,2.206751
20820,1,2,3,7,1,4.469080,2.206299
20830,2,5,3,11,1,4.470441,2.206723
20840,7,6,5,19,1,4.476480,2.209456
20850,4,16,6,27,1,4.485548,2.213631
20860,7,19,4,31,1,4.498086,2.219464
20870,13,16,4,34,1,4.511065,2.225883
20880,13,21,3,38,1,4.525873,2.233045
20890,15,23,13,52,1,4.544613,2.241458
20900,11,20,9,41,1,4.565366,2.251496
20910,4,16,7,28,1,4.578436,2.257797
20920,5,13,5,24,1,4.588755,2.262794
20930,1,11,4,17,1,4.596815,2.266837
20940,2,5,3,11,1,4.600970,2.269007
20950,1,3,2,7,1,4.603010,2.270135
20960,1,2,0,4,1,4.603465,2.270054
20970,1,0,2,4,1,4.602226,2.269351
20980,0,1,1,3,1,4.601012,2.268447
20990,0,0,0,1,1,4.599498,2.267823
21000,4,1,2,8,1,4.599558,2.267281
21010,0,0,0,1,1,4.600802,2.267856
21020,0,0,0,0,0,4.598905,2.267203
21030,1,1,0,3,1,4.597224,2.266708
21040,2,1,1,5,1,4.596539,2.265960
21050,0,4,1,6,1,4.596655,2.266032
21060,8,2,1,12,1,4.600945,2.267897
21070,2,5,3,11,1,4.606427,2.270561
21080,1,1,0,3,1,4.607057,2.270940
21090,0,0,0,0,0,4.607620,2.271180
21100,0,4,1,6,1,4.606871,2.270561
21110,2,2,0,5,1,4.607036,2.270710
21120,0,1,0,2,1,4.606262,2.270291
21130,0,0,0,0,0,4.604805,2.269536
21140,1,0,0,2,1,4.603008,2.268983
21150,0,0,0,0,0,4.601542,2.268328
21160,0,1,0,2,1,4.600010,2.267535
21170,0,0,0,0,0,4.598370,2.266689
21180,2,1,0,4,1,4.598268,2.266496
21190,2,3,1,7,1,4.598150,2.266347
21200,0,0,0,0,0,4.597358,2.266288
21210,2,1,0,4,1,4.596348,2.265753
21220,0,3,2,6,1,4.596127,2.265501
21230,3,7,4,15,1,4.598389,2.265947
21240,0,5,1,7,1,4.602232,2.268277
21250,1,6,2,10,1,4.602971,2.268499
21260,1,3,0,5,1,4.603683,2.268760
21270,0,1,0,2,1,4.602348,2.268275
21280,0,0,0,1,1,4.600541,2.267557
21290,0,0,1,2,1,4.598822,2.267197
21300,1,2,2,6,1,4.597446,2.266639
21310,3,9,4,17,1,4.601302,2.267820
21320,4,3,2,10,1,4.605175,2.269797
21330,0,2,0,3,1,4.606961,2.271217
21340,0,0,0,1,1,4.605470,2.271022
21350,0,2,0,3,1,4.604197,2.270199
21360,0,7,2,10,1,4.605757,2.270826
21370,2,7,1,11,1,4.610764,2.272994
21380,0,4,3,8,1,4.612640,2.273986
21390,1,0,1,3,1,4.611575,2.273843
21400,0,0,0,0,0,4.610402,2.273541
21410,0,0,0,0,0,4.608777,2.272859
21420,0,0,0,0,0,4.607434,2.272421
21430,2,4,0,7,1,4.607492,2.272255
21440,0,2,0,3,1,4.605982,2.271681
21450,2,3,0,6,1,4.605064,2.270773
21460,1,0,1,3,1,4.606041,2.271061
21470,0,0,0,0,0,4.604656,2.270444
21480,0,1,1,3,1,4.603488,2.269727
21490,0,0,0,0,0,4.601710,2.269021
21500,1,0,0,2,1,4.599742,2.268429
21510,1,0,0,2,1,4.598484,2.268292
21520,3,5,2,11,1,4.598544,2.267920
21530,4,9,4,18,1,4.603292,2.269912
21540,7,11,2,21,1,4.609636,2.272794
21550,3,4,1,9,1,4.613792,2.274858
21560,1,1,0,3,1,4.613164,2.274771
21570,2,0,0,3,1,4.613307,2.274700
21580,2,4,0,7,1,4.612548,2.273977
21590,0,0,0,0,0,4.610930,2.273142
21600,1,2,0,4,1,4.609318,2.272206
21610,0,1,0,2,1,4.610600,2.272698
21620,3,1,0,5,1,4.609167,2.271747
21630,0,1,1,3,1,4.607872,2.271331
21640,0,1,1,3,1,4.607632,2.271176
21650,0,0,0,1,1,4.606572,2.270823
21660,0,0,0,1,1,4.604727,2.270084
21670,0,0,0,0,0,4.603374,2.269586
21680,0,0,0,0,0,4.601728,2.268996
21690,0,1,0,2,1,4.600057,2.268341
21700,1,1,2,5,1,4.599219,2.267994
21710,0,0,0,0,0,4.598866,2.267782
21720,0,0,0,1,1,4.597483,2.267115
21730,0,0,0,0,0,4.596236,2.266720
21740,0,2,0,3,1,4.595177,2.265698
21750,0,0,0,0,0,4.593399,2.264990
21760,0,0,0,0,0,4.591726,2.264384
21770,0,2,1,4,1,4.590560,2.263567
21780,0,0,0,0,0,4.589743,2.263281
21790,0,2,1,4,1,4.589383,2.263016
21800,3,5,3,12,1,4.589859,2.263111
21810,0,3,0,4,1,4.593072,2.264812
