Tempo(s),Fila1,Fila2,Fila3,TotalSistema,ServidorOcupado,E[N],E[W]
43830,9000,9000,9000,27001,1,26493.280102,23663.198297
43840,9000,9000,9000,27001,1,26493.395846,23663.878283
43850,9000,9000,9000,27001,1,26493.511570,23664.558021
43860,9000,9000,9000,27001,1,26493.627205,23667.165449
43870,9000,9000,9000,27001,1,26493.742817,23669.290243
43880,9000,9000,9000,27001,1,26493.858383,23671.414437
43890,9000,9000,9000,27001,1,26493.973931,23676.430188
43900,9000,9000,9000,27001,1,26494.089379,23679.999262
43910,9000,9000,9000,27001,1,26494.204811,23683.085649
43920,9000,9000,9000,27001,1,26494.320194,23687.135734
43930,9000,9000,9000,27001,1,26494.435505,23690.703083
43940,9000,9000,9000,27001,1,26494.550775,23693.787622
43950,9000,9000,9000,27001,1,26494.665959,23694.942696
43960,9000,9000,9000,27001,1,26494.781129,23698.990324
43970,9000,9000,9000,27001,1,26494.896198,23700.144152
43980,9000,9000,9000,27001,1,26495.011270,23705.154929
43990,9000,9000,9000,27001,1,26495.126248,23707.754031
44000,9000,9000,9000,27001,1,26495.241212,23710.352533
44010,9000,9000,9000,27001,1,26495.356099,23712.468163
44020,9000,9000,9000,27001,1,26495.470949,23716.512082
44030,9000,9000,9000,27001,1,26495.585751,23719.108666
44040,9000,9000,9000,27001,1,26495.700513,23724.116104
44050,9000,9000,9000,27001,1,26495.815170,23727.193703
44060,9000,9000,9000,27001,1,26495.929824,23731.717922
44070,9000,9000,9000,27001,1,26496.044419,23735.759275
44080,8999,9000,9000,27000,1,26496.158957,23738.352611
44090,9000,9000,9000,27001,1,26496.273436,23741.427789
44100,9000,9000,9000,27001,1,26496.387856,23743.054912
44110,9000,9000,9000,27001,1,26496.502241,23745.646360
44120,9000,8999,9000,27000,1,26496.616579,23749.684567
44130,8999,9000,9000,27000,1,26496.730849,23752.757219
44140,9000,9000,9000,27001,1,26496.845080,23757.276901
44150,9000,9000,9000,27001,1,26496.959235,23759.383192
44160,9000,9000,9000,27001,1,26497.073350,23760.523883
44170,9000,9000,9000,27001,1,26497.187431,23764.076524
44180,9000,9000,9000,27001,1,26497.301463,23767.628591
44190,9000,9000,9000,27001,1,26497.415424,23770.214933
44200,9000,9000,9000,27001,1,26497.529354,23774.730978
44210,9000,9000,9000,27001,1,26497.643203,23775.868280
44220,9000,9000,9000,27001,1,26497.757024,23778.935295
44230,9000,9000,9000,27001,1,26497.870792,23782.966885
44240,8999,9000,9000,27000,1,26497.984498,23786.515314
44250,9000,9000,9000,27001,1,26498.098131,23789.097817
44260,8999,9000,9000,27000,1,26498.211748,23792.645040
44270,9000,9000,9000,27001,1,26498.325298,23796.191674
44280,9000,9000,9000,27001,1,26498.438797,23798.772285
44290,9000,9000,9000,27001,1,26498.552239,23800.869574
44300,9000,9000,9000,27001,1,26498.665642,23804.897044
44310,9000,9000,9000,27001,1,26498.779000,23808.924031
44320,9000,9000,9000,27001,1,26498.892275,23811.019314
44330,9000,9000,9000,27001,1,26499.005529,23815.045110
44340,9000,9000,9000,27001,1,26499.118720,23818.587554
44350,9000,9000,9000,27001,1,26499.231870,23821.163723
44360,9000,9000,9000,27001,1,26499.344929,23823.256410
44370,9000,9000,9000,27001,1,26499.457975,23826.314144
44380,9000,9000,9000,27001,1,26499.570977,23830.336974
44390,8999,9000,9000,27000,1,26499.683923,23833.393495
44400,9000,9000,9000,27001,1,26499.796798,23836.449380
44410,9000,9000,9000,27001,1,26499.909645,23840.470531
44420,9000,9000,9000,27001,1,26500.022434,23843.042263
44430,9000,9000,9000,27001,1,26500.135190,23848.028326
44440,9000,9000,9000,27001,1,26500.247866,23852.047943
44450,9000,9000,9000,27001,1,26500.360485,23854.134658
44460,9000,9000,9000,27001,1,26500.473055,23856.220783
44470,9000,9000,9000,27001,1,26500.585601,23859.755460
44480,9000,9000,9000,27001,1,26500.698095,23863.772675
44490,9000,9000,9000,27001,1,26500.810515,23867.789381
44500,9000,9000,9000,27001,1,26500.922911,23871.805622
44510,9000,9000,9000,27001,1,26501.035244,23875.821365
44520,9000,9000,9000,27001,1,26501.147510,23878.386706
44530,9000,9000,9000,27001,1,26501.259749,23881.918011
44540,9000,9000,9000,27001,1,26501.371946,23885.448753
44550,9000,9000,9000,27001,1,26501.484077,23887.528895
44560,9000,9000,9000,27001,1,26501.596166,23891.058390
44570,9000,9000,9000,27001,1,26501.708183,23895.070677
44580,9000,9000,9000,27001,1,26501.820126,23896.182141
44590,9000,9000,9000,27001,1,26501.932063,23900.193161
44600,9000,9000,9000,27001,1,26502.043955,23904.687141
44610,9000,9000,9000,27001,1,26502.155755,23905.313172
44620,9000,9000,9000,27001,1,26502.267528,23907.388899
44630,9000,9000,9000,27001,1,26502.379252,23910.430703
44640,9000,9000,9000,27001,1,26502.490941,23913.955280
44650,9000,9000,9000,27001,1,26502.602559,23916.995862
44660,9000,9000,9000,27001,1,26502.714100,23919.069026
44670,9000,9000,9000,27001,1,26502.825619,23920.174982
44680,9000,9000,9000,27001,1,26502.937115,23924.663709
44690,9000,9000,9000,27001,1,26503.048551,23928.185211
44700,9000,9000,9000,27001,1,26503.159938,23932.189593
44710,8999,9000,9000,27000,1,26503.271284,23936.193498
44720,9000,9000,9000,27001,1,26503.382578,23938.746316
44730,9000,9000,9000,27001,1,26503.493799,23940.815010
44740,9000,9000,9000,27001,1,26503.604971,23942.883117
44750,9000,9000,9000,27001,1,26503.716093,23946.884493
44760,9000,9000,9000,27001,1,26503.827166,23947.984414
44770,9000,9000,9000,27001,1,26503.938181,23948.117227
44780,9000,9000,9000,27001,1,26504.049158,23952.116432
44790,9000,9000,9000,27001,1,26504.160105,23956.115170
44800,9000,9000,9000,27001,1,26504.270969,23959.629917
44810,9000,9000,9000,27001,1,26504.381813,23962.660634
44820,9000,9000,9000,27001,1,26504.492596,23965.207249
44830,8999,9000,9000,27000,1,26504.603296,23968.720185
44840,9000,9000,9000,27001,1,26504.713953,23969.331700
44850,9000,9000,9000,27001,1,26504.824600,23974.293790
44860,9000,9000,9000,27001,1,26504.935180,23976.837915
44870,9000,9000,9000,27001,1,26505.045702,23978.414465
44880,9000,9000,9000,27001,1,26505.156189,23981.440835
44890,9000,9000,9000,27001,1,26505.266614,23984.950074
44900,9000,9000,9000,27001,1,26505.376987,23987.975222
44910,9000,9000,9000,27001,1,26505.487292,23990.516230
44920,9000,9000,9000,27001,1,26505.597567,23993.540147
44930,8999,8999,9000,26999,1,26505.707778,23996.079923
44940,9000,9000,9000,27001,1,26505.817960,23998.619102
44950,9000,9000,9000,27001,1,26505.928111,24002.124712
44960,9000,9000,9000,27001,1,26506.038221,24006.596934
44970,9000,9000,9000,27001,1,26506.148267,24009.617846
44980,9000,9000,9000,27001,1,26506.258265,24011.670932
44990,9000,9000,9000,27001,1,26506.368206,24015.174207
45000,9000,9000,9000,27001,1,26506.478112,24018.193288
45010,9000,9000,9000,27001,1,26506.587966,24020.244505
45020,8999,9000,9000,27000,1,26506.697765,24023.745967
45030,9000,9000,9000,27001,1,26506.807511,24026.279559
45040,9000,9000,9000,27001,1,26506.917231,24030.747209
45050,9000,9000,9000,27001,1,26507.026898,24035.214495
45060,9000,9000,9000,27001,1,26507.136497,24037.262438
45070,9000,9000,9000,27001,1,26507.246025,24039.309784
45080,9000,9000,9000,27001,1,26507.355493,24040.872862
45090,9000,9000,9000,27001,1,26507.464950,24044.370126
45100,9000,9000,9000,27001,1,26507.574358,24046.899397
45110,9000,9000,9000,27001,1,26507.683712,24049.428053
45120,9000,9000,9000,27001,1,26507.793011,24051.956094
45130,9000,9000,9000,27001,1,26507.902263,24053.032594
45140,9000,9000,9000,27001,1,26508.011482,24055.559452
45150,9000,9000,9000,27001,1,26508.120624,24057.118516
45160,9000,9000,9000,27001,1,26508.229738,24060.611307
45170,9000,9000,9000,27001,1,26508.338830,24066.038207
45180,9000,9000,9000,27001,1,26508.447856,24069.530008
45190,9000,9000,9000,27001,1,26508.556808,24072.053736
45200,9000,9000,9000,27001,1,26508.665738,24074.576881
45210,9000,9000,9000,27001,1,26508.774636,24078.550646
45220,9000,9000,9000,27001,1,26508.883469,24082.040108
45230,9000,9000,9000,27001,1,26508.992242,24083.593836
45240,9000,9000,9000,27001,1,26509.100986,24086.598285
45250,9000,9000,9000,27001,1,26509.209646,24088.150859
45260,9000,9000,9000,27001,1,26509.318293,24091.154066
45270,9000,9000,9000,27001,1,26509.426857,24093.189195
45280,8999,9000,9000,27000,1,26509.535394,24096.674884
45290,9000,9000,9000,27001,1,26509.643862,24098.225092
45300,9000,9000,9000,27001,1,26509.752319,24101.709550
45310,9000,9000,9000,27001,1,26509.860721,24105.193443
45320,9000,9000,9000,27001,1,26509.969093,24110.612067
45330,9000,9000,9000,27001,1,26510.077394,24114.094961
45340,9000,9000,9000,27001,1,26510.185653,24116.609501
45350,9000,9000,9000,27001,1,26510.293865,24121.059082
45360,9000,9000,9000,27001,1,26510.402006,24124.540284
45370,9000,9000,9000,27001,1,26510.510109,24125.601116
45380,9000,9000,9000,27001,1,26510.618171,24128.113206
45390,9000,9000,9000,27001,1,26510.726187,24131.592532
45400,9000,8999,9000,27000,1,26510.834134,24132.651676
45410,9000,9000,9000,27001,1,26510.942049,24136.129725
45420,9000,9000,9000,27001,1,26511.049927,24139.607227
45430,9000,9000,9000,27001,1,26511.157750,24142.116272
45440,9000,9000,9000,27001,1,26511.265538,24145.592601
45450,9000,9000,9000,27001,1,26511.373280,24149.068374
45460,9000,9000,9000,27001,1,26511.480956,24150.607652
45470,9000,9000,9000,27001,1,26511.588588,24152.630344
45480,9000,9000,9000,27001,1,26511.696187,24155.136378
45490,9000,9000,9000,27001,1,26511.803732,24158.609639
45500,9000,9000,9000,27001,1,26511.911220,24161.114438
45510,9000,9000,9000,27001,1,26512.018610,24161.683059
45520,8999,9000,9000,27000,1,26512.126004,24166.122183
45530,9000,9000,9000,27001,1,26512.233348,24169.109089
45540,9000,9000,9000,27001,1,26512.340646,24171.127566
45550,9000,9000,9000,27001,1,26512.447917,24174.597190
45560,9000,9000,9000,27001,1,26512.555134,24175.646704
45570,9000,9000,9000,27001,1,26512.662283,24177.663449
45580,9000,9000,9000,27001,1,26512.769377,24178.712049
45590,9000,9000,9000,27001,1,26512.876462,24182.662864
45600,9000,9000,9000,27001,1,26512.983470,24185.161661
45610,9000,9000,9000,27001,1,26513.090453,24188.627519
45620,9000,9000,9000,27001,1,26513.197399,24192.576713
45630,9000,9000,9000,27001,1,26513.304303,24196.525437
45640,9000,9000,9000,27001,1,26513.411151,24199.989699
45650,8999,9000,9000,27000,1,26513.517900,24202.485395
45660,9000,9000,9000,27001,1,26513.624648,24204.980534
45670,9000,9000,9000,27001,1,26513.731343,24208.443000
45680,9000,9000,9000,27001,1,26513.838001,24211.904922
45690,9000,9000,9000,27001,1,26513.944615,24213.430262
45700,9000,9000,9000,27001,1,26514.051191,24218.343049
45710,9000,9000,9000,27001,1,26514.157698,24221.803269
45720,9000,9000,9000,27001,1,26514.264157,24224.294738
45730,9000,9000,9000,27001,1,26514.370581,24226.785619
45740,9000,9000,9000,27001,1,26514.476910,24227.339763
45750,9000,9000,9000,27001,1,26514.583241,24231.281502
45760,9000,9000,9000,27001,1,26514.689486,24231.834612
45770,9000,9000,9000,27001,1,26514.795714,24235.291060
45780,9000,9000,9000,27001,1,26514.901903,24236.327152
45790,9000,9000,9000,27001,1,26515.008050,24239.782355
45800,9000,9000,9000,27001,1,26515.114160,24243.237014
45810,9000,9000,9000,27001,1,26515.220205,24246.207110
45820,9000,9000,9000,27001,1,26515.326141,24248.208602
45830,9000,9000,9000,27001,1,26515.432077,24251.177475
45840,9000,9000,9000,27001,1,26515.538004,24256.565928
45850,9000,9000,9000,27001,1,26515.643869,24260.017787
45860,9000,8999,9000,27000,1,26515.749638,24262.500816
45870,9000,9000,9000,27001,1,26515.855397,24265.467382
45880,9000,9000,9000,27001,1,26515.961098,24266.981073
45890,9000,9000,9000,27001,1,26516.066768,24269.462363
45900,8999,9000,9000,27000,1,26516.172403,24272.427125
45910,9000,9000,9000,27001,1,26516.277996,24274.907232
45920,9000,9000,9000,27001,1,26516.383547,24279.323094
45930,9000,9000,9000,27001,1,26516.489055,24284.222809
45940,9000,9000,9000,27001,1,26516.594510,24288.153759
45950,9000,9000,9000,27001,1,26516.699905,24291.115642
45960,9000,9000,9000,27001,1,26516.805273,24295.045558
45970,9000,9000,9000,27001,1,26516.910574,24296.069104
45980,8999,9000,9000,27000,1,26517.015845,24299.997779
45990,9000,9000,9000,27001,1,26517.121057,24302.957302
46000,9000,9000,9000,27001,1,26517.226238,24306.400585
46010,9000,9000,9000,27001,1,26517.331370,24309.843316
46020,8999,9000,9000,27000,1,26517.436426,24312.801074
46030,9000,9000,9000,27001,1,26517.541448,24314.305150
46040,9000,9000,9000,27001,1,26517.646436,24318.230458
46050,9000,9000,9000,27001,1,26517.751372,24320.702065
46060,9000,8999,9000,27000,1,26517.856252,24323.173072
46070,9000,9000,9000,27001,1,26517.961090,24325.643491
46080,9000,9000,9000,27001,1,26518.065907,24329.566491
46090,9000,9000,9000,27001,1,26518.170676,24333.973490
46100,9000,9000,9000,27001,1,26518.275394,24337.411074
46110,9000,9000,9000,27001,1,26518.380081,24341.817242
46120,9000,9000,9000,27001,1,26518.484705,24345.253788
46130,9000,9000,9000,27001,1,26518.589272,24349.174425
46140,9000,9000,9000,27001,1,26518.693811,24350.671319
46150,9000,9000,9000,27001,1,26518.798304,24354.106140
46160,9000,8998,9000,26999,1,26518.902722,24356.086465
46170,9000,9000,9000,27001,1,26519.007127,24358.550862
46180,9000,9000,9000,27001,1,26519.111475,24361.983885
46190,9000,9000,9000,27001,1,26519.215798,24366.385744
46200,9000,9000,9000,27001,1,26519.320057,24369.333014
46210,9000,9000,9000,27001,1,26519.424280,24372.279707
46220,9000,9000,9000,27001,1,26519.528456,24374.741090
46230,9000,9000,9000,27001,1,26519.632582,24376.717188
46240,9000,9000,9000,27001,1,26519.736656,24377.238848
46250,9000,9000,9000,27001,1,26519.840689,24380.183106
46260,9000,9000,9000,27001,1,26519.944672,24382.642165
46270,9000,8999,9000,27000,1,26520.048612,24386.069860
46280,9000,9000,9000,27001,1,26520.152524,24389.012376
46290,9000,9000,9000,27001,1,26520.256371,24392.438949
46300,9000,9000,9000,27001,1,26520.360173,24395.380287
46310,9000,9000,9000,27001,1,26520.463918,24397.351690
46320,9000,9000,9000,27001,1,26520.567614,24398.837926
46330,9000,9000,9000,27001,1,26520.671256,24401.292832
46340,9000,9000,9000,27001,1,26520.774903,24404.231795
46350,9000,9000,9000,27001,1,26520.878483,24406.200962
46360,9000,9000,9000,27001,1,26520.982023,24408.169586
46370,9000,9000,9000,27001,1,26521.085480,24409.168625
46380,9000,9000,9000,27001,1,26521.188932,24411.136213
46390,9000,9000,9000,27001,1,26521.292340,24413.587690
46400,9000,9000,9000,27001,1,26521.395697,24416.523022
46410,9000,9000,9000,27001,1,26521.499036,24419.942272
46420,9000,9000,9000,27001,1,26521.602306,24421.907501
46430,9000,9000,9000,27001,1,26521.705543,24425.325565
46440,9000,9000,9000,27001,1,26521.808733,24427.774093
46450,9000,9000,9000,27001,1,26521.911886,24431.191018
46460,9000,9000,9000,27001,1,26522.014994,24435.576509
46470,9000,9000,9000,27001,1,26522.118050,24439.477014
46480,9000,9000,9000,27001,1,26522.221054,24442.892386
46490,9000,9000,9000,27001,1,26522.324016,24445.822548
46500,9000,9000,9000,27001,1,26522.426952,24447.782842
46510,9000,9000,9000,27001,1,26522.529838,24451.196487
46520,9000,9000,9000,27001,1,26522.632671,24454.124901
46530,9000,9000,9000,27001,1,26522.735470,24458.506876
46540,9000,9000,9000,27001,1,26522.838211,24461.434155
46550,9000,9000,9000,27001,1,26522.940915,24463.876112
46560,9000,9000,9000,27001,1,26523.043552,24465.832745
46570,8999,9000,9000,27000,1,26523.146167,24468.758261
46580,9000,9000,9000,27001,1,26523.248737,24471.198474
46590,9000,9000,9000,27001,1,26523.351225,24470.245620
46600,9000,9000,9000,27001,1,26523.453708,24474.138506
46610,9000,8999,9000,27000,1,26523.556128,24476.577001
46620,9000,9000,9000,27001,1,26523.658504,24479.014916
46630,9000,9000,9000,27001,1,26523.760834,24481.452250
46640,9000,9000,9000,27001,1,26523.863125,24483.889011
46650,9000,9000,9000,27001,1,26523.965405,24489.232992
46660,9000,9000,9000,27001,1,26524.067594,24491.183859
46670,9000,9000,9000,27001,1,26524.169753,24494.588170
46680,9000,9000,9000,27001,1,26524.271884,24497.022566
46690,9000,9000,9000,27001,1,26524.373981,24500.425765
46700,9000,9000,9000,27001,1,26524.476034,24504.313171
46710,9000,9000,9000,27001,1,26524.578004,24506.745758
46720,9000,9000,9000,27001,1,26524.679952,24509.177789
46730,9000,9000,9000,27001,1,26524.781841,24510.639815
46740,9000,9000,9000,27001,1,26524.883724,24515.494359
46750,9000,9000,9000,27001,1,26524.985536,24517.439872
46760,9000,9000,9000,27001,1,26525.087326,24521.323884
46770,9000,9000,9000,27001,1,26525.189074,24525.692288
46780,9000,9000,9000,27001,1,26525.290783,24529.575432
46790,9000,8999,9000,27000,1,26525.392437,24533.458106
46800,9000,9000,9000,27001,1,26525.494056,24537.340327
46810,9000,9000,9000,27001,1,26525.595615,24541.222072
46820,9000,9000,9000,27001,1,26525.697128,24545.103355
46830,9000,8999,9000,27000,1,26525.798592,24547.043732
46840,9000,9000,9000,27001,1,26525.900022,24549.953706
46850,8999,9000,9000,27000,1,26526.001395,24553.348191
46860,9000,9000,9000,27001,1,26526.102739,24556.742154
46870,9000,9000,9000,27001,1,26526.204054,24561.105967
46880,9000,9000,9000,27001,1,26526.305263,24563.043252
46890,9000,9000,9000,27001,1,26526.406479,24565.465207
46900,9000,9000,9000,27001,1,26526.507650,24567.401437
46910,9000,9000,9000,27001,1,26526.608785,24570.792554
46920,9000,9000,9000,27001,1,26526.709860,24573.212767
46930,9000,9000,9000,27001,1,26526.810892,24574.662149
46940,9000,9000,9000,27001,1,26526.911904,24577.566366
46950,9000,8999,9000,27000,1,26527.012872,24580.955145
46960,9000,8999,9000,27000,1,26527.113793,24584.343386
46970,9000,9000,9000,27001,1,26527.214669,24586.760720
46980,9000,9000,9000,27001,1,26527.315499,24587.722095
46990,9000,9000,9000,27001,1,26527.416257,24589.653205
47000,9000,9000,9000,27001,1,26527.516990,24592.553918
47010,9000,9000,9000,27001,1,26527.617694,24595.939170
47020,9000,9000,9000,27001,1,26527.718330,24598.353630
47030,9000,9000,9000,27001,1,26527.818948,24601.737757
47040,9000,9000,9000,27001,1,26527.919533,24605.606523
47050,9000,9000,9000,27001,1,26528.020060,24608.019239
47060,9000,9000,9000,27001,1,26528.120549,24610.916553
47070,9000,9000,9000,27001,1,26528.220975,24614.298468
47080,9000,9000,9000,27001,1,26528.321386,24618.165116
47090,9000,9000,9000,27001,1,26528.421737,24621.546003
47100,9000,9000,9000,27001,1,26528.522057,24624.441072
47110,9000,9000,9000,27001,1,26528.622327,24627.820869
47120,9000,9000,9000,27001,1,26528.722569,24632.170873
47130,9000,9000,9000,27001,1,26528.822768,24636.520533
47140,9000,9000,9000,27001,1,26528.922883,24639.898820
47150,9000,9000,9000,27001,1,26529.022999,24643.276615
47160,9000,8999,9000,27000,1,26529.123065,24647.624975
47170,9000,9000,9000,27001,1,26529.223066,24648.573973
47180,9000,9000,9000,27001,1,26529.323038,24650.979044
47190,9000,9000,9000,27001,1,26529.422987,24655.325654
47200,9000,9000,9000,27001,1,26529.522873,24657.729548
47210,9000,9000,9000,27001,1,26529.622715,24660.618421
47220,9000,9000,9000,27001,1,26529.722531,24664.477918
47230,9000,9000,9000,27001,1,26529.822294,24667.365677
47240,9000,9000,9000,27001,1,26529.922010,24671.224153
47250,9000,9000,9000,27001,1,26530.021697,24675.567905
47260,9000,9000,9000,27001,1,26530.121326,24676.996868
47270,9000,9000,9000,27001,1,26530.220928,24681.825296
47280,9000,9000,9000,27001,1,26530.320490,24685.681868
47290,9000,8999,9000,27000,1,26530.420007,24689.537983
47300,9000,9000,9000,27001,1,26530.519472,24692.907733
47310,9000,9000,9000,27001,1,26530.618906,24695.791057
47320,9000,9000,9000,27001,1,26530.718295,24698.187911
47330,9000,9000,9000,27001,1,26530.817616,24699.612458
47340,9000,9000,9000,27001,1,26530.916919,24702.979898
47350,9000,9000,9000,27001,1,26531.016193,24706.346820
47360,9000,9000,9000,27001,1,26531.115395,24708.255498
47370,9000,9000,9000,27001,1,26531.214568,24710.649511
47380,9000,9000,9000,27001,1,26531.313706,24713.528819
47390,9000,9000,9000,27001,1,26531.412797,24716.893441
47400,9000,9000,9000,27001,1,26531.511854,24720.743471
47410,9000,9000,9000,27001,1,26531.610846,24723.135151
47420,9000,9000,9000,27001,1,26531.709823,24726.498168
47430,9000,9000,9000,27001,1,26531.808757,24729.860656
47440,9000,9000,9000,27001,1,26531.907648,24733.222614
47450,9000,9000,9000,27001,1,26532.006485,24736.098000
47460,8999,9000,9000,27000,1,26532.105293,24740.431012
47470,9000,9000,9000,27001,1,26532.204030,24742.333123
47480,9000,9000,9000,27001,1,26532.302765,24747.637421
47490,9000,9000,9000,27001,1,26532.401452,24750.996797
47500,9000,9000,9000,27001,1,26532.500091,24753.869431
47510,9000,9000,9000,27001,1,26532.598685,24757.713951
47520,9000,9000,9000,27001,1,26532.697244,24761.071740
47530,9000,9000,9000,27001,1,26532.795758,24764.429000
47540,9000,9000,9000,27001,1,26532.894227,24767.785728
47550,9000,9000,9000,27001,1,26532.992666,24772.114692
47560,9000,9000,9000,27001,1,26533.091048,24774.011234
47570,9000,9000,9000,27001,1,26533.189408,24778.825634
47580,9000,9000,9000,27001,1,26533.287724,24782.666808
47590,9000,9000,9000,27001,1,26533.385973,24784.561483
47600,9000,9000,9000,27001,1,26533.484204,24787.915060
47610,9000,9000,9000,27001,1,26533.582381,24791.754630
47620,9000,9000,9000,27001,1,26533.680506,24794.134058
47630,9000,9000,9000,27001,1,26533.778601,24796.999466
47640,9000,9000,9000,27001,1,26533.876619,24799.864278
47650,9000,9000,9000,27001,1,26533.974634,24803.215131
47660,9000,9000,9000,27001,1,26534.072616,24806.565465
47670,9000,8999,9000,27000,1,26534.170530,24807.482333
47680,9000,9000,9000,27001,1,26534.268401,24810.344897
47690,9000,9000,9000,27001,1,26534.366261,24814.666673
47700,9000,9000,9000,27001,1,26534.464071,24818.501435
47710,9000,9000,9000,27001,1,26534.561840,24820.389087
47720,9000,9000,9000,27001,1,26534.659568,24823.249453
47730,9000,8999,9000,27000,1,26534.757257,24826.595912
47740,9000,9000,9000,27001,1,26534.854906,24829.941849
47750,9000,9000,9000,27001,1,26534.952520,24832.800558
47760,9000,9000,9000,27001,1,26535.050079,24835.171996
47770,9000,9000,9000,27001,1,26535.147607,24838.029572
47780,9000,9000,9000,27001,1,26535.245073,24838.939905
47790,9000,9000,9000,27001,1,26535.342508,24841.309691
47800,9000,9000,9000,27001,1,26535.439846,24841.246076
47810,9000,9000,9000,27001,1,26535.537197,24843.614801
47820,8999,9000,9000,27000,1,26535.634520,24845.982980
47830,9000,9000,9000,27001,1,26535.731797,24849.810120
47840,9000,9000,9000,27001,1,26535.829045,24854.123412
47850,9000,9000,9000,27001,1,26535.926256,24857.949713
47860,9000,9000,9000,27001,1,26536.023394,24860.802185
47870,8999,9000,9000,27000,1,26536.120507,24863.654114
47880,9000,9000,9000,27001,1,26536.217578,24865.532177
47890,9000,9000,9000,27001,1,26536.314614,24868.382977
47900,9000,8999,9000,27000,1,26536.411605,24872.206553
47910,9000,8999,9000,27000,1,26536.508552,24875.542952
47920,9000,9000,9000,27001,1,26536.605413,24876.931968
47930,9000,9000,9000,27001,1,26536.702269,24877.833974
47940,9000,9000,9000,27001,1,26536.799087,24880.195343
47950,9000,8999,9000,27000,1,26536.895864,24881.583040
47960,9000,8999,9000,27000,1,26536.992602,24883.943323
47970,9000,9000,9000,27001,1,26537.089308,24885.816553
47980,9000,9000,9000,27001,1,26537.185992,24889.635309
47990,9000,9000,9000,27001,1,26537.282637,24893.940219
48000,9000,9000,9000,27001,1,26537.379235,24897.271476
48010,9000,9000,9000,27001,1,26537.475769,24900.115537
48020,9000,9000,9000,27001,1,26537.572295,24904.905832
48030,9000,9000,9000,27001,1,26537.668771,24907.748834
48040,9000,8999,9000,27000,1,26537.765159,24908.644411
48050,9000,9000,9000,27001,1,26537.861518,24910.512922
48060,9000,9000,9000,27001,1,26537.957866,24913.840858
48070,9000,9000,9000,27001,1,26538.054176,24917.168276
48080,9000,9000,9000,27001,1,26538.150419,24919.035078
48090,9000,9000,9000,27001,1,26538.246614,24920.901362
48100,9000,9000,9000,27001,1,26538.342788,24922.767154
48110,9000,9000,9000,27001,1,26538.438942,24925.119036
48120,9000,9000,9000,27001,1,26538.535014,24926.497206
48130,9000,9000,9000,27001,1,26538.631094,24929.334554
48140,9000,9000,9000,27001,1,26538.727114,24931.684782
48150,9000,9000,9000,27001,1,26538.823051,24931.115596
48160,9000,8999,9000,27000,1,26538.919000,24934.924091
48170,9000,9000,9000,27001,1,26539.014890,24937.272691
48180,9000,9000,9000,27001,1,26539.110764,24941.566664
48190,8999,9000,9000,27000,1,26539.206604,24944.400660
48200,9000,9000,9000,27001,1,26539.302370,24946.261053
48210,9000,9000,9000,27001,1,26539.398134,24950.553511
48220,9000,9000,9000,27001,1,26539.493858,24954.845634
48230,9000,9000,9000,27001,1,26539.589534,24958.164084
48240,9000,9000,9000,27001,1,26539.685175,24961.968703
48250,9000,8999,9000,27000,1,26539.780774,24965.772876
48260,9000,9000,9000,27001,1,26539.876310,24967.629598
48270,9000,8999,9000,27000,1,26539.971825,24970.459224
48280,9000,9000,9000,27001,1,26540.067297,24972.314886
48290,9000,9000,9000,27001,1,26540.162729,24975.143390
48300,9000,9000,9000,27001,1,26540.258117,24977.484647
48310,9000,9000,9000,27001,1,26540.353467,24980.798738
48320,9000,9000,9000,27001,1,26540.448795,24984.599072
48330,9000,9000,9000,27001,1,26540.544080,24988.398959
48340,9000,9000,9000,27001,1,26540.639316,24991.224741
48350,9000,9000,9000,27001,1,26540.734506,24994.049966
48360,9000,9000,9000,27001,1,26540.829654,24994.927501
48370,9000,9000,9000,27001,1,26540.924689,24996.778052
48380,9000,9000,9000,27001,1,26541.019772,25000.575078
48390,9000,9000,9000,27001,1,26541.114824,25004.858484
48400,9000,9000,9000,27001,1,26541.209821,25006.707326
48410,9000,9000,9000,27001,1,26541.304791,25010.016058
48420,9000,9000,9000,27001,1,26541.399702,25012.350595
48430,9000,9000,9000,27001,1,26541.494602,25017.605753
48440,9000,9000,9000,27001,1,26541.589441,25019.452246
48450,9000,9000,9000,27001,1,26541.684250,25022.758886
48460,9000,9000,9000,27001,1,26541.779007,25025.578074
48470,9000,9000,9000,27001,1,26541.873732,25028.883654
48480,9000,9000,9000,27001,1,26541.968429,25032.675708
48490,9000,9000,9000,27001,1,26542.063080,25035.493284
48500,9000,9000,9000,27001,1,26542.157691,25037.823317
48510,9000,9000,9000,27001,1,26542.252257,25041.613804
48520,9000,9000,9000,27001,1,26542.346791,25043.942716
48530,9000,8999,9000,27000,1,26542.441261,25044.810126
48540,9000,9000,9000,27001,1,26542.535710,25045.190377
48550,9000,9000,9000,27001,1,26542.630137,25049.465305
48560,9000,9000,9000,27001,1,26542.724495,25051.792060
48570,9000,9000,9000,27001,1,26542.818840,25054.605209
48580,9000,9000,9000,27001,1,26542.913130,25055.957093
48590,9000,9000,9000,27001,1,26543.007385,25058.282245
48600,9000,9000,9000,27001,1,26543.101595,25059.633186
48610,9000,8999,9000,27000,1,26543.195786,25062.930929
48620,9000,9000,9000,27001,1,26543.289923,25064.767636
48630,9000,9000,9000,27001,1,26543.384036,25068.551119
