Tempo(s),Fila,E[N],E[W]
43010,58,87.239119,43.811061
43020,54,87.231796,43.808873
43030,51,87.224247,43.805037
43040,53,87.216412,43.803612
43050,56,87.209451,43.795983
43060,60,87.201774,43.792083
43070,51,87.194431,43.784777
43080,49,87.186543,43.780262
43090,57,87.178212,43.772465
43100,68,87.171897,43.763643
43110,73,87.167537,43.760903
43120,72,87.164535,43.761393
43130,79,87.161678,43.759408
43140,72,87.159558,43.759829
43150,74,87.156155,43.757570
43160,78,87.153702,43.755279
43170,80,87.151311,43.749966
43180,86,87.150267,43.745842
43190,93,87.150843,43.743041
43200,95,87.151946,43.742030
43210,109,87.155385,43.738638
43220,120,87.160695,43.738726
43230,121,87.168583,43.742647
43240,123,87.177316,43.746993
43250,132,87.187095,43.750340
43260,126,87.197453,43.752457
43270,127,87.206843,43.757640
43280,135,87.217435,43.763426
43290,134,87.228698,43.769549
43300,121,87.238620,43.778043
43310,118,87.246026,43.785274
43320,131,87.254072,43.784202
43330,122,87.262839,43.788565
43340,126,87.271502,43.791862
43350,125,87.280442,43.797833
43360,119,87.288482,43.804365
43370,122,87.296599,43.804854
43380,118,87.303887,43.808981
43390,121,87.311154,43.808538
43400,119,87.318855,43.808315
43410,118,87.325269,43.810993
43420,121,87.332396,43.815040
43430,114,87.339805,43.819735
43440,115,87.346092,43.820830
43450,124,87.352673,43.821062
43460,125,87.361051,43.824726
43470,121,87.368900,43.829136
43480,130,87.377782,43.829513
43490,137,87.388414,43.831780
43500,142,87.399884,43.837501
43510,142,87.412308,43.840668
43520,145,87.424989,43.845987
43530,143,87.438179,43.853582
43540,141,87.450397,43.861194
43550,129,87.461362,43.869189
43560,127,87.470569,43.873270
43570,130,87.479751,43.874308
43580,132,87.490476,43.879656
43590,136,87.500830,43.886333
43600,136,87.512148,43.892483
43610,136,87.522491,43.893601
43620,143,87.534356,43.900025
43630,144,87.548068,43.907376
43640,150,87.561643,43.909612
43650,144,87.575472,43.916518
43660,143,87.587701,43.925647
43670,144,87.600426,43.932503
43680,143,87.613377,43.938968
43690,139,87.625435,43.945489
43700,149,87.638163,43.945790
43710,153,87.652741,43.952063
43720,152,87.667799,43.959584
43730,151,87.681823,43.966588
43740,148,87.695588,43.973461
43750,148,87.709444,43.982901
43760,151,87.723942,43.988125
43770,150,87.738422,43.995357
43780,152,87.752648,44.004982
43790,146,87.766810,44.012054
43800,145,87.780416,44.019855
43810,143,87.793308,44.025283
43820,145,87.806534,44.031886
43830,138,87.818661,44.039953
43840,139,87.829959,44.044581
43850,142,87.841897,44.051042
43860,137,87.853684,44.058434
43870,143,87.865806,44.064987
43880,142,87.877815,44.071987
43890,138,87.890291,44.078214
43900,146,87.902407,44.081238
43910,152,87.916212,44.087628
43920,163,87.931631,44.090800
43930,161,87.949277,44.101633
43940,163,87.965545,44.108251
43950,157,87.982340,44.116141
43960,157,87.997484,44.122699
43970,158,88.013025,44.130966
43980,156,88.028490,44.140705
43990,156,88.043767,44.147331
44000,151,88.058815,44.155350
44010,154,88.074420,44.165159
44020,164,88.090406,44.170128
44030,154,88.106729,44.182309
44040,154,88.122484,44.191187
44050,162,88.138198,44.197024
44060,157,88.153599,44.206228
44070,151,88.168379,44.216125
44080,141,88.181669,44.226786
44090,148,88.194835,44.231346
44100,158,88.209036,44.233910
44110,147,88.223586,44.241680
44120,142,88.235778,44.251788
44130,150,88.249308,44.259046
44140,149,88.263053,44.267417
44150,159,88.278002,44.273376
44160,157,88.294084,44.283422
44170,153,88.309208,44.292988
44180,157,88.324868,44.297794
44190,158,88.340170,44.306443
44200,153,88.355577,44.315145
44210,151,88.369317,44.323011
44220,147,88.383673,44.330683
44230,136,88.395537,44.337608
44240,124,88.405052,44.344360
44250,124,88.412942,44.346777
44260,132,88.421830,44.350701
44270,132,88.432088,44.355312
44280,127,88.441418,44.364985
44290,121,88.449746,44.370136
44300,119,88.457319,44.375409
44310,125,88.464504,44.377975
44320,130,88.472746,44.378561
44330,126,88.482075,44.384213
44340,121,88.490683,44.388498
44350,125,88.498453,44.393870
44360,123,88.506953,44.400109
44370,117,88.514387,44.406818
44380,116,88.521326,44.410265
44390,127,88.529307,44.412729
44400,132,88.538505,44.415805
44410,134,88.548248,44.418652
44420,144,88.558717,44.420360
44430,135,88.570440,44.431224
44440,134,88.580557,44.437270
44450,135,88.591105,44.442528
44460,140,88.602143,44.445525
44470,146,88.614657,44.451268
44480,148,88.627761,44.457808
44490,143,88.640541,44.463686
44500,144,88.652608,44.469706
44510,150,88.666094,44.476940
44520,143,88.679108,44.487446
44530,148,88.691430,44.491589
44540,156,88.705232,44.497979
44550,158,88.720346,44.505528
44560,159,88.736282,44.510984
44570,149,88.750797,44.520236
44580,144,88.764219,44.529442
44590,149,88.777200,44.532414
44600,153,88.790510,44.538056
44610,148,88.803875,44.545229
44620,146,88.817525,44.551543
44630,145,88.830590,44.557063
44640,146,88.842813,44.562661
44650,149,88.856000,44.567742
44660,153,88.869957,44.575712
44670,160,88.884604,44.581025
44680,155,88.900411,44.584418
44690,151,88.914707,44.590556
44700,156,88.929121,44.595754
44710,150,88.943479,44.605426
44720,160,88.957652,44.611503
44730,169,88.974798,44.617071
44740,166,88.992881,44.623109
44750,170,89.010855,44.633093
44760,162,89.028248,44.643286
44770,163,89.044800,44.651057
44780,160,89.061513,44.661910
44790,148,89.076115,44.672204
44800,148,89.089294,44.680784
44810,145,89.102408,44.688331
44820,148,89.115625,44.693929
44830,157,89.129931,44.699073
44840,157,89.144614,44.704407
44850,155,89.159838,44.712511
44860,158,89.175100,44.718136
44870,148,89.189832,44.725994
44880,156,89.203954,44.731547
44890,154,89.217816,44.738469
44900,153,89.232084,44.745595
44910,154,89.246299,44.751195
44920,152,89.260319,44.758197
44930,159,89.275611,44.761839
44940,167,89.291603,44.766833
44950,165,89.309316,44.775187
44960,165,89.326846,44.782951
44970,173,89.343843,44.789947
44980,170,89.362361,44.800702
44990,165,89.379290,44.810161
45000,161,89.395698,44.822855
45010,158,89.411398,44.830200
45020,158,89.426518,44.836255
45030,156,89.442424,44.842704
45040,162,89.458163,44.849071
45050,164,89.474808,44.856390
45060,171,89.491729,44.864348
45070,169,89.510220,44.874091
45080,166,89.526915,44.882434
45090,166,89.544617,44.891781
45100,175,89.563385,44.899167
45110,175,89.582902,44.910423
45120,179,89.602064,44.921500
45130,183,89.622281,44.929113
45140,184,89.642958,44.938454
45150,184,89.663655,44.946808
45160,195,89.685954,44.956962
45170,197,89.709441,44.969709
45180,190,89.732000,44.981490
45190,197,89.755077,44.988542
45200,201,89.779503,45.001259
45210,200,89.804036,45.014529
45220,200,89.828974,45.028003
45230,205,89.853461,45.037257
45240,206,89.879092,45.049082
45250,214,89.905741,45.057423
45260,213,89.932948,45.072034
45270,205,89.959187,45.086159
45280,203,89.984349,45.098247
45290,209,90.009259,45.109710
45300,205,90.034891,45.125028
45310,199,90.059837,45.136509
45320,208,90.084848,45.148521
45330,215,90.111214,45.157717
45340,223,90.139448,45.169348
45350,232,90.169760,45.183516
45360,236,90.201223,45.194268
45370,238,90.234326,45.208337
45380,233,90.266142,45.223259
45390,240,90.297835,45.238617
45400,240,90.330815,45.255120
45410,243,90.363778,45.269117
45420,237,90.396046,45.287261
45430,238,90.428959,45.303231
45440,238,90.461623,45.322574
45450,226,90.492886,45.340216
45460,227,90.522507,45.355536
45470,222,90.551414,45.371999
45480,217,90.579934,45.385768
45490,227,90.607593,45.397105
45500,228,90.637872,45.409756
45510,224,90.667398,45.424028
45520,226,90.696766,45.439221
45530,231,90.727171,45.452434
45540,230,90.758284,45.469502
45550,229,90.788828,45.487286
45560,219,90.817786,45.503776
45570,220,90.845964,45.514871
45580,219,90.873838,45.530317
45590,221,90.901985,45.544399
45600,223,90.930825,45.556325
45610,211,90.958135,45.574493
45620,204,90.982983,45.588424
45630,208,91.008432,45.600153
45640,209,91.034468,45.612677
45650,208,91.060351,45.625124
45660,211,91.085577,45.637241
45670,202,91.110605,45.652265
45680,201,91.134029,45.662979
45690,191,91.157129,45.679541
45700,206,91.180457,45.689205
45710,210,91.205815,45.702391
45720,203,91.232161,45.716072
45730,195,91.255577,45.732795
45740,200,91.278780,45.743398
45750,205,91.303723,45.755875
45760,210,91.328487,45.765255
45770,210,91.354569,45.780308
45780,211,91.380150,45.791601
45790,228,91.408491,45.800267
45800,228,91.438190,45.816129
45810,231,91.468416,45.830752
45820,236,91.499092,45.846101
45830,238,91.531051,45.860589
45840,236,91.562811,45.879490
45850,237,91.594798,45.894493
45860,232,91.625605,45.912416
45870,228,91.655724,45.929995
45880,214,91.683538,45.946420
45890,210,91.709870,45.960597
45900,218,91.736740,45.971029
45910,213,91.763914,45.986129
45920,199,91.788687,45.998019
45930,205,91.812910,46.008128
45940,205,91.837225,46.018282
45950,204,91.862064,46.029703
45960,202,91.886072,46.043217
45970,205,91.910104,46.055740
45980,209,91.935198,46.067288
45990,216,91.961384,46.079886
46000,219,91.988989,46.092190
46010,211,92.016062,46.109249
46020,213,92.042277,46.119852
46030,209,92.067888,46.134673
46040,220,92.094590,46.145519
46050,212,92.121547,46.162521
46060,217,92.148225,46.174361
46070,210,92.174421,46.190480
46080,210,92.200493,46.204025
46090,216,92.226611,46.216588
46100,227,92.254426,46.226987
46110,233,92.284703,46.239122
46120,242,92.316889,46.252715
46130,247,92.349335,46.266438
46140,251,92.382920,46.281234
46150,257,92.418911,46.297235
46160,261,92.454516,46.311534
46170,261,92.490857,46.329719
46180,262,92.527928,46.346762
46190,266,92.565186,46.365406
46200,265,92.603181,46.384923
46210,258,92.640418,46.403054
46220,253,92.675951,46.420331
46230,262,92.710920,46.434307
46240,266,92.747902,46.451806
46250,264,92.785376,46.472067
46260,261,92.821996,46.490895
46270,264,92.858902,46.507852
46280,264,92.895402,46.525612
46290,276,92.933866,46.541335
46300,273,92.973355,46.561095
46310,270,93.011954,46.581417
46320,272,93.050823,46.602378
46330,284,93.090390,46.619657
46340,288,93.131904,46.635392
46350,295,93.175647,46.655769
46360,303,93.219885,46.676393
46370,303,93.265305,46.699121
46380,305,93.310778,46.721371
46390,311,93.357072,46.741509
46400,311,93.403998,46.765495
46410,322,93.451988,46.785976
46420,331,93.502466,46.806186
46430,320,93.553266,46.833624
46440,318,93.601860,46.859959
46450,310,93.649162,46.887164
46460,308,93.696305,46.911765
46470,306,93.742433,46.933835
46480,300,93.787042,46.958179
46490,296,93.831039,46.982218
46500,290,93.873383,47.006443
46510,291,93.915670,47.029628
46520,294,93.958356,47.048456
46530,290,94.001251,47.070934
46540,270,94.040926,47.095346
46550,263,94.077957,47.116409
46560,256,94.113519,47.136231
46570,263,94.149557,47.153756
46580,267,94.186500,47.172242
46590,266,94.222947,47.189464
46600,268,94.259301,47.207655
46610,270,94.296998,47.227533
46620,275,94.335629,47.247371
46630,278,94.374223,47.267699
46640,273,94.413018,47.289651
46650,278,94.451968,47.311175
46660,280,94.491097,47.330756
46670,276,94.530130,47.354864
46680,276,94.569061,47.376381
46690,275,94.608111,47.395415
46700,275,94.647159,47.413940
46710,276,94.686485,47.435656
46720,277,94.725156,47.452974
46730,275,94.763559,47.474229
46740,287,94.803390,47.488056
46750,274,94.843628,47.510738
46760,269,94.881592,47.530755
46770,289,94.920918,47.545852
46780,293,94.962272,47.562983
46790,296,95.004624,47.586216
46800,301,95.048602,47.606697
46810,298,95.092511,47.629182
46820,297,95.135877,47.652414
46830,290,95.178015,47.675033
46840,297,95.219845,47.695457
46850,295,95.262766,47.721019
46860,292,95.305373,47.740302
46870,294,95.347794,47.763064
46880,297,95.390409,47.784903
46890,288,95.432194,47.808370
46900,292,95.473608,47.828586
46910,301,95.516430,47.845931
46920,299,95.560086,47.868291
46930,298,95.603326,47.888910
46940,296,95.646459,47.912542
46950,300,95.689156,47.930843
46960,304,95.733581,47.953589
46970,303,95.777253,47.975446
46980,307,95.822681,47.996647
46990,307,95.868040,48.017302
47000,304,95.911913,48.040795
47010,310,95.956886,48.063302
47020,309,96.002197,48.088542
47030,304,96.047162,48.114121
47040,299,96.090338,48.138806
47050,302,96.134170,48.157668
47060,294,96.177365,48.180826
47070,294,96.219405,48.200841
47080,287,96.260826,48.225163
47090,281,96.300004,48.249390
47100,281,96.339486,48.271718
47110,286,96.379044,48.288949
47120,280,96.418903,48.308385
47130,284,96.457892,48.329440
47140,286,96.497527,48.348250
47150,279,96.536567,48.368303
47160,282,96.575510,48.387794
47170,281,96.614776,48.403847
47180,292,96.654788,48.422330
47190,283,96.695441,48.443704
47200,279,96.734687,48.464889
47210,278,96.772167,48.484675
47220,277,96.810595,48.501334
47230,283,96.849792,48.519408
47240,279,96.888613,48.540380
47250,280,96.926668,48.558910
47260,282,96.965536,48.577847
47270,284,97.005007,48.596056
47280,282,97.044432,48.617333
47290,270,97.082284,48.639367
47300,267,97.118555,48.658034
47310,271,97.155785,48.675635
47320,273,97.192935,48.695773
47330,282,97.231341,48.711385
47340,282,97.270481,48.727363
47350,274,97.309005,48.750253
47360,275,97.346651,48.771156
47370,284,97.384888,48.791325
47380,281,97.424473,48.812169
47390,281,97.463278,48.831074
47400,289,97.503063,48.849953
47410,295,97.544541,48.868131
47420,288,97.584850,48.888305
47430,287,97.624636,48.907700
47440,280,97.663680,48.928273
47450,279,97.702275,48.948622
47460,295,97.741596,48.962099
47470,288,97.781830,48.983268
47480,285,97.822113,49.002394
47490,286,97.861227,49.020934
47500,292,97.901028,49.039301
47510,298,97.942580,49.059061
47520,298,97.984516,49.081083
47530,305,98.027620,49.103691
47540,309,98.071539,49.124636
47550,309,98.115871,49.146306
47560,307,98.159233,49.166972
47570,309,98.203322,49.186965
47580,311,98.247857,49.210807
47590,315,98.292869,49.233335
47600,313,98.338214,49.257584
47610,309,98.383144,49.281627
47620,303,98.427071,49.305168
47630,316,98.471285,49.321590
47640,319,98.516803,49.345927
47650,315,98.562819,49.371553
47660,313,98.607982,49.395714
47670,308,98.651869,49.419756
47680,309,98.695843,49.442804
47690,312,98.740337,49.462996
47700,301,98.784260,49.486538
47710,298,98.825893,49.506335
47720,299,98.867475,49.526106
47730,297,98.908507,49.546121
47740,302,98.950590,49.564582
47750,309,98.994417,49.583916
47760,304,99.037593,49.605003
47770,302,99.079847,49.626148
47780,307,99.123020,49.648275
47790,311,99.167254,49.666769
47800,313,99.211446,49.686802
47810,309,99.255481,49.710401
47820,312,99.299671,49.734077
47830,318,99.344441,49.756483
47840,316,99.389991,49.782406
47850,314,99.434712,49.806352
47860,310,99.478777,49.831013
47870,308,99.522823,49.855665
47880,314,99.566911,49.876688
47890,318,99.612336,49.895770
47900,318,99.658135,49.917648
47910,324,99.704304,49.939188
47920,333,99.751608,49.961819
47930,329,99.799526,49.989458
47940,329,99.847174,50.012784
47950,335,99.895499,50.034880
47960,324,99.943524,50.061008
47970,319,99.989531,50.084556
47980,326,100.035955,50.108314
47990,327,100.082500,50.130040
48000,333,100.130612,50.151504
48010,332,100.178139,50.174767
48020,340,100.226933,50.197093
48030,338,100.276933,50.223689
48040,342,100.327527,50.247963
48050,345,100.378705,50.268862
48060,348,100.430058,50.293515
48070,342,100.481108,50.317491
48080,353,100.532267,50.340471
48090,364,100.585749,50.365663
48100,367,100.641132,50.392855
48110,355,100.694882,50.423952
48120,351,100.747133,50.449052
48130,358,100.799765,50.471715
48140,354,100.852569,50.502342
48150,352,100.905043,50.530705
48160,344,100.956263,50.558967
48170,352,101.007773,50.581591
48180,343,101.059020,50.608816
48190,330,101.107480,50.637804
48200,336,101.155451,50.660759
48210,332,101.203186,50.686228
48220,340,101.252068,50.708058
48230,339,101.301175,50.731054
48240,343,101.350941,50.755961
48250,340,101.401071,50.782103
48260,340,101.450610,50.806895
48270,342,101.499822,50.832051
48280,331,101.548373,50.860042
48290,340,101.596941,50.881183
48300,341,101.646625,50.908159
48310,346,101.696362,50.928300
48320,355,101.747926,50.953578
48330,357,101.799982,50.979630
48340,338,101.850128,51.007896
48350,352,101.899636,51.028445
48360,346,101.951222,51.054262
48370,340,102.001292,51.080905
48380,338,102.050583,51.107689
48390,353,102.101444,51.130498
48400,355,102.152525,51.152357
48410,361,102.205754,51.178466
48420,363,102.259715,51.205470
48430,360,102.313728,51.231972
48440,364,102.366535,51.258929
48450,368,102.420718,51.288695
48460,359,102.475049,51.318007
48470,358,102.527756,51.343324
48480,350,102.580025,51.368952
48490,348,102.630838,51.394381
48500,355,102.682225,51.417444
48510,368,102.735562,51.440950
48520,371,102.790134,51.470384
48530,365,102.844302,51.495367
48540,367,102.898294,51.523450
48550,371,102.952232,51.550974
48560,373,103.007532,51.577585
48570,383,103.064558,51.605060
48580,386,103.122736,51.633110
48590,373,103.179130,51.663993
48600,376,103.235202,51.692587
48610,381,103.291835,51.723060
48620,376,103.348327,51.751866
48630,375,103.404369,51.783646
48640,372,103.459983,51.815748
48650,383,103.516184,51.840675
48660,384,103.573863,51.870611
48670,389,103.631773,51.900130
48680,382,103.689498,51.932762
48690,387,103.747337,51.962781
48700,380,103.804298,51.993966
48710,383,103.861365,52.022531
48720,390,103.919769,52.050160
48730,388,103.978785,52.078631
48740,381,104.036669,52.106533
48750,380,104.093120,52.132646
48760,377,104.149510,52.160334
48770,370,104.204309,52.189905
48780,376,104.259541,52.216477
48790,372,104.314223,52.244382
48800,370,104.368722,52.270586
48810,375,104.423372,52.297402
48820,376,104.479128,52.325845
48830,377,104.534329,52.351862
48840,385,104.589952,52.376479
48850,384,104.646603,52.404832
48860,390,104.704427,52.432160
48870,389,104.763236,52.465894
48880,390,104.821138,52.493261
48890,392,104.879664,52.522553
48900,400,104.939294,52.549708
48910,394,104.999583,52.583650
48920,396,105.058936,52.616050
48930,400,105.119137,52.646183
48940,405,105.179810,52.673856
48950,404,105.240779,52.705990
48960,408,105.301837,52.734932
48970,409,105.363789,52.765941
48980,393,105.424411,52.798982
48990,400,105.483975,52.826095
49000,389,105.542767,52.859302
49010,390,105.600541,52.889301
49020,385,105.657809,52.920128
49030,385,105.714811,52.950282
49040,386,105.771806,52.976646
49050,382,105.827847,53.003072
49060,380,105.883675,53.033181
49070,381,105.939593,53.058461
49080,375,105.994911,53.086691
49090,368,106.049440,53.117234
49100,364,106.102040,53.145730
49110,372,106.155660,53.169314
49120,372,106.209883,53.194827
49130,378,106.264724,53.221733
49140,370,106.319339,53.247983
49150,367,106.372349,53.273971
49160,364,106.424943,53.300293
49170,364,106.477681,53.325058
49180,370,106.530899,53.351693
49190,362,106.583373,53.383390
49200,361,106.635333,53.412659
49210,356,106.686984,53.438510
49220,355,106.737519,53.462172
49230,351,106.787218,53.489767
49240,356,106.837510,53.512216
49250,349,106.887457,53.540482
49260,337,106.935590,53.568930
49270,337,106.982035,53.595445
49280,337,107.028334,53.615893
49290,334,107.074809,53.641335
49300,347,107.122544,53.661411
49310,355,107.171738,53.682216
49320,358,107.222299,53.706977
49330,357,107.272581,53.733235
49340,358,107.323704,53.761006
49350,366,107.374983,53.786672
49360,373,107.427924,53.812626
49370,382,107.482318,53.839306
49380,393,107.538609,53.867483
49390,394,107.596161,53.896839
49400,392,107.653945,53.929045
49410,397,107.712155,53.957090
49420,393,107.769900,53.987091
49430,402,107.828813,54.011656
49440,388,107.886773,54.045597
49450,388,107.943483,54.075080
49460,389,108.000069,54.103954
49470,386,108.056773,54.131243
49480,377,108.111587,54.158682
49490,376,108.166375,54.188301
49500,371,108.220392,54.219182
49510,373,108.273664,54.244752
49520,377,108.327183,54.270994
49530,378,108.382045,54.301203
49540,373,108.436372,54.331697
49550,380,108.490785,54.357838
49560,378,108.545070,54.384464
49570,386,108.599961,54.411944
49580,388,108.656779,54.440939
49590,389,108.712921,54.469045
49600,395,108.769793,54.496967
49610,388,108.826880,54.524445
49620,379,108.882462,54.553923
49630,383,108.937761,54.582158
49640,382,108.993560,54.611195
49650,382,109.048889,54.639446
49660,385,109.103822,54.666396
49670,388,109.159312,54.690314
49680,394,109.216016,54.715390
49690,394,109.273143,54.745092
49700,397,109.330861,54.772882
49710,394,109.388792,54.800778
49720,383,109.445349,54.830748
49730,373,109.499328,54.862191
49740,379,109.553436,54.889277
49750,378,109.607787,54.922017
49760,377,109.661356,54.948282
49770,387,109.716349,54.973047
49780,387,109.772279,55.002708
49790,374,109.826258,55.031393
49800,374,109.879387,55.057437
49810,374,109.932554,55.081837
49820,385,109.986310,55.105977
49830,392,110.042098,55.131689
49840,395,110.099447,55.160953
49850,393,110.156216,55.189372
49860,401,110.213695,55.215928
49870,408,110.272577,55.242631
49880,407,110.332594,55.275451
49890,407,110.392658,55.305521
49900,405,110.451858,55.335158
49910,396,110.510011,55.365937
49920,400,110.568026,55.392757
49930,409,110.626568,55.423732
49940,403,110.685808,55.457283
49950,403,110.744212,55.486523
49960,397,110.802221,55.516677
49970,396,110.859418,55.545869
49980,390,110.916216,55.575976
49990,395,110.972226,55.603460
50000,399,111.029968,55.631253
50010,407,111.088695,55.660655
50020,408,111.148132,55.692644
50030,409,111.207617,55.722984
50040,414,111.267966,55.754316
50050,411,111.327735,55.782007
50060,414,111.388736,55.810314
50070,411,111.448577,55.843068
50080,418,111.508472,55.870261
50090,425,111.570186,55.900599
50100,416,111.632165,55.936665
50110,423,111.693510,55.966260
50120,415,111.754835,55.998644
50130,412,111.814996,56.029325
50140,417,111.875323,56.056729
50150,423,111.936606,56.085170
50160,435,111.999153,56.109760
50170,432,112.063115,56.144025
50180,431,112.127119,56.177190
50190,436,112.191525,56.209997
50200,442,112.256118,56.241775
50210,443,112.321483,56.276186
50220,445,112.387461,56.306972
50230,442,112.453745,56.341282
50240,444,112.519805,56.376044
50250,445,112.585549,56.408960
50260,447,112.651857,56.443848
50270,446,112.718110,56.479272
50280,457,112.785523,56.511336
50290,457,112.853404,56.544198
50300,462,112.922277,56.575301
50310,470,112.992228,56.606943
50320,470,113.062973,56.643490
50330,469,113.134401,56.679817
50340,466,113.204983,56.717978
50350,467,113.275374,56.754352
50360,474,113.346547,56.787164
50370,465,113.416789,56.824028
50380,472,113.487903,56.853981
50390,475,113.559366,56.890325
50400,470,113.630560,56.927667
50410,465,113.701062,56.965796
50420,469,113.771572,57.004498
50430,473,113.841747,57.035102
50440,467,113.912454,57.071637
50450,463,113.981811,57.109199
50460,467,114.051647,57.144733
50470,459,114.120728,57.181025
50480,459,114.190108,57.214629
50490,456,114.258271,57.249326
50500,460,114.326377,57.284564
50510,459,114.394701,57.318774
50520,453,114.461755,57.354624
50530,447,114.528741,57.388733
50540,456,114.595161,57.418006
50550,457,114.662815,57.452450
50560,461,114.731248,57.482727
50570,453,114.799186,57.521301
50580,449,114.866460,57.557266
50590,457,114.933785,57.586984
50600,459,115.001862,57.622211
50610,460,115.069940,57.656298
50620,460,115.138267,57.690509
50630,463,115.206563,57.723563
50640,454,115.273730,57.760622
50650,454,115.340830,57.794791
50660,448,115.407137,57.830851
50670,445,115.472674,57.864811
50680,455,115.538842,57.897371
50690,457,115.605606,57.933665
50700,455,115.673061,57.966870
50710,454,115.740140,58.001606
50720,448,115.806181,58.039263
50730,458,115.872184,58.065431
50740,462,115.939253,58.097294
50750,472,116.008003,58.128276
50760,478,116.078579,58.164189
50770,472,116.149008,58.200029
50780,477,116.219704,58.234279
50790,473,116.289981,58.272918
50800,477,116.360686,58.307173
50810,481,116.431392,58.339701
50820,475,116.502478,58.377598
50830,469,116.572281,58.413126
50840,452,116.640018,58.452228
50850,459,116.706495,58.482057
50860,453,116.773024,58.516523
50870,455,116.839234,58.547946
50880,469,116.906976,58.574367
50890,464,116.976060,58.608956
50900,460,117.043328,58.643213
50910,449,117.109837,58.677668
50920,440,117.174196,58.710468
50930,443,117.237748,58.743443
50940,436,117.300610,58.774916
50950,440,117.363297,58.805724
50960,442,117.426495,58.835629
50970,439,117.490570,58.865395
50980,439,117.553341,58.900294
50990,439,117.616359,58.932424
51000,436,117.679764,58.962431
51010,433,117.741756,58.994047
51020,426,117.803197,59.025967
51030,426,117.863127,59.059450
51040,432,117.923682,59.087448
51050,428,117.985258,59.119438
51060,415,118.044514,59.150846
51070,412,118.102609,59.178189
51080,424,118.161455,59.201263
51090,424,118.220867,59.229263
51100,431,118.281223,59.261221
51110,438,118.342617,59.289633
51120,439,118.405310,59.321019
51130,440,118.468894,59.350525
51140,437,118.531574,59.383649
51150,434,118.594334,59.416814
51160,431,118.655622,59.446332
51170,432,118.716810,59.478711
51180,443,118.779293,59.506497
51190,434,118.841647,59.541792
51200,419,118.901856,59.574266
51210,407,118.958978,59.605777
51220,411,119.015275,59.635128
51230,414,119.072750,59.666236
51240,414,119.130208,59.695586
51250,415,119.187722,59.722629
51260,409,119.244240,59.751508
51270,408,119.300458,59.780237
51280,410,119.356415,59.806497
51290,408,119.413541,59.832174
51300,401,119.468999,59.861691
51310,400,119.523540,59.889580
51320,410,119.578956,59.915567
51330,406,119.635503,59.944461
51340,404,119.691252,59.975296
51350,405,119.747100,60.001499
51360,398,119.801858,60.033597
51370,404,119.855935,60.055982
51380,388,119.909179,60.086738
51390,390,119.961862,60.113112
51400,389,120.014229,60.138741
51410,387,120.066953,60.164549
51420,376,120.117273,60.190912
51430,378,120.167687,60.216735
51440,382,120.217216,60.240354
51450,392,120.268615,60.264911
51460,388,120.320486,60.290877
51470,387,120.372265,60.317384
51480,384,120.423074,60.341057
51490,389,120.474978,60.366452
51500,388,120.527533,60.393936
51510,398,120.580602,60.418151
51520,388,120.634102,60.446697
51530,393,120.686247,60.472212
51540,392,120.738269,60.500018
51550,389,120.791206,60.529461
51560,392,120.843062,60.556009
51570,388,120.894736,60.581288
51580,383,120.946400,60.608329
51590,382,120.996969,60.632466
51600,385,121.047343,60.654738
51610,388,121.099058,60.677680
51620,383,121.149962,60.707875
51630,380,121.200392,60.736656
51640,379,121.250401,60.761691
51650,376,121.300215,60.789576
51660,365,121.348323,60.818969
51670,363,121.395143,60.841816
51680,368,121.442456,60.865501
51690,361,121.489208,60.891266
51700,364,121.535885,60.910499
51710,364,121.582564,60.931503
51720,366,121.629475,60.952033
51730,365,121.676202,60.975423
51740,371,121.723404,60.997869
51750,361,121.770435,61.026729
51760,345,121.815092,61.055585
51770,348,121.858591,61.077358
51780,359,121.902888,61.091844
51790,356,121.947312,61.112898
51800,369,121.993358,61.132989
51810,376,122.041893,61.156102
51820,365,122.090410,61.182163
51830,358,122.136604,61.206468
51840,362,122.182946,61.229073
51850,371,122.230314,61.249824
51860,365,122.277560,61.272289
51870,372,122.325110,61.294314
51880,378,122.373790,61.312167
51890,389,122.423753,61.333622
51900,389,122.475230,61.360573
51910,389,122.526623,61.387482
51920,388,122.577740,61.415439
51930,393,122.629205,61.440607
51940,390,122.680879,61.468845
51950,389,122.732268,61.496941
51960,380,122.782641,61.526902
51970,383,122.832472,61.549473
51980,391,122.884000,61.568738
51990,393,122.935995,61.595952
52000,381,122.986765,61.626710
52010,378,123.036430,61.653946
52020,380,123.085847,61.681059
52030,389,123.136128,61.706230
52040,384,123.186335,61.731363
52050,385,123.236501,61.757070
52060,386,123.286914,61.781712
52070,396,123.337747,61.804185
52080,396,123.390211,61.827474
52090,399,123.442976,61.850318
52100,399,123.495739,61.876135
52110,390,123.548096,61.908296
52120,379,123.598585,61.938333
52130,379,123.647599,61.964655
52140,383,123.698121,61.986968
52150,375,123.747779,62.015997
52160,368,123.795454,62.041650
52170,356,123.841067,62.066271
52180,350,123.885593,62.090944
52190,356,123.929265,62.112804
52200,352,123.973134,62.135358
52210,363,124.018021,62.154844
52220,359,124.063472,62.179385
52230,361,124.107972,62.202257
52240,363,124.153658,62.222738
52250,365,124.199754,62.242827
52260,365,124.245544,62.263956
52270,367,124.291719,62.287069
52280,365,124.338129,62.312689
52290,379,124.385222,62.329691
52300,386,124.434915,62.353968
52310,392,124.485382,62.379231
52320,389,124.536617,62.406074
