Tempo(s),E[N],E[W],ErroLittle
48180,57.409526,28.532686,0.166561
48190,57.402239,28.059055,1.108473
48200,57.395485,28.230646,0.759357
48210,57.388744,28.290913,0.631115
48220,57.380199,29.667041,-2.136297
48230,57.368478,31.433856,-5.685385
48240,57.360769,27.007653,3.185575
48250,57.349591,27.790454,1.605878
48260,57.339548,30.196075,-3.231290
48270,57.332065,27.389019,2.389704
48280,57.325610,28.111364,0.936608
48290,57.319445,29.412376,-1.680013
48300,57.313846,28.822620,-0.503601
48310,57.309724,28.699903,-0.261130
48320,57.304485,29.254361,-1.378654
48330,57.299832,29.400306,-1.678018
48340,57.295863,27.172544,2.782803
48350,57.290801,32.057874,-7.023257
48360,57.286403,28.022433,1.071497
48370,57.281900,28.428458,0.249967
48380,57.276760,27.961418,1.181454
48390,57.270277,29.206446,-1.319996
48400,57.261391,28.762717,-0.431617
48410,57.249914,28.184746,0.718700
48420,57.238670,28.063478,0.954163
48430,57.228519,29.662335,-2.268209
48440,57.219279,28.697016,-0.339909
48450,57.209568,28.792743,-0.548595
48460,57.200840,27.608494,1.816878
48470,57.193108,28.941714,-0.866861
48480,57.183784,28.713206,-0.418342
48490,57.175187,29.714643,-2.438159
48500,57.167421,27.911985,1.172064
48510,57.158411,28.986825,-0.989717
48520,57.149516,29.455592,-1.942550
48530,57.142558,28.210491,0.546664
48540,57.136525,29.726697,-2.503356
48550,57.130760,26.641443,3.683346
48560,57.122001,28.860624,-0.772709
48570,57.111326,27.442083,2.061089
48580,57.102444,28.034803,0.862065
48590,57.093357,27.904577,1.116129
48600,57.085695,27.242432,2.432650
48610,57.080405,28.345301,0.210263
48620,57.073113,28.066396,0.766698
48630,57.066280,29.718283,-2.559992
48640,57.061137,28.811952,-0.747389
48650,57.057084,27.748492,1.381054
48660,57.053526,29.798636,-2.735255
48670,57.050232,29.362193,-1.863863
48680,57.045113,27.223473,2.427377
48690,57.038369,28.981059,-1.106109
48700,57.031681,27.404930,2.050698
48710,57.024752,28.678157,-0.511597
48720,57.017431,28.782022,-0.728324
48730,57.010161,27.588575,1.658854
48740,57.002552,27.962634,0.899850
48750,56.994462,28.127942,0.555842
48760,56.984447,29.405147,-2.013701
48770,56.974677,29.212068,-1.632996
48780,56.964376,28.998734,-1.214701
48790,56.953602,28.693700,-0.614225
48800,56.944829,28.063721,0.638836
48810,56.934818,28.523481,-0.294429
48820,56.923455,29.467400,-2.202347
48830,56.912381,27.989045,0.753375
48840,56.901035,27.040210,2.645783
48850,56.889550,28.711885,-0.720152
48860,56.878828,27.979352,0.738051
48870,56.867164,27.450935,1.788723
48880,56.856986,28.652737,-0.630652
48890,56.846135,28.564957,-0.465834
48900,56.834773,28.798933,-0.946405
48910,56.824294,28.831818,-1.021694
48920,56.812408,25.767361,5.116972
48930,56.802076,28.707755,-0.791140
48940,56.791147,28.076530,0.461969
48950,56.779817,28.496013,-0.390155
48960,56.768944,29.060295,-1.533660
48970,56.757993,25.660487,5.277270
48980,56.747750,26.087101,4.412492
48990,56.736434,28.587368,-0.614816
49000,56.724823,28.895043,-1.240980
49010,56.714316,27.411486,1.721401
49020,56.703589,28.062216,0.403556
49030,56.692235,28.761493,-1.006043
49040,56.681245,27.271983,1.972189
49050,56.669939,28.583464,-0.667949
49060,56.659053,27.882079,0.730128
49070,56.648692,27.199549,2.088443
49080,56.639377,29.847322,-3.233397
49090,56.629976,28.783417,-1.110957
49100,56.621147,27.926084,0.595761
49110,56.612747,29.041734,-1.649853
49120,56.604027,28.802572,-1.176785
49130,56.595573,28.673570,-0.926375
49140,56.587416,29.037533,-1.664834
49150,56.578972,28.450047,-0.489910
49160,56.569589,28.990653,-1.583545
49170,56.561999,27.897378,0.596793
49180,56.556729,28.071770,0.238001
49190,56.552146,29.098911,-1.825508
49200,56.546664,30.152225,-3.944613
49210,56.542099,28.229590,-0.094870
49220,56.536631,29.607255,-2.863810
49230,56.532446,28.131385,0.091391
49240,56.527305,28.630744,-0.913498
49250,56.522208,28.728612,-1.114653
49260,56.514444,30.144104,-3.959384
49270,56.507818,27.820540,0.695807
49280,56.499369,28.082194,0.160676
49290,56.491132,26.891146,2.541902
49300,56.480852,27.185699,1.944206
49310,56.471206,27.409968,1.486412
49320,56.460846,27.765255,0.762903
49330,56.450134,28.264877,-0.247402
49340,56.439695,27.434004,1.407700
49350,56.429956,27.202427,1.858691
49360,56.419971,27.448558,1.358040
49370,56.410082,27.775621,0.692606
49380,56.399055,28.448080,-0.669003
49390,56.388297,28.806926,-1.399852
49400,56.379992,29.360829,-2.522630
49410,56.372004,28.603275,-1.008569
49420,56.365331,28.971906,-1.758588
49430,56.360866,26.998252,2.196093
49440,56.358721,28.588971,-1.000827
49450,56.356317,27.191144,1.803487
49460,56.351639,27.823659,0.525677
49470,56.347230,29.600983,-3.050960
49480,56.344149,28.409692,-0.660452
49490,56.340298,27.736648,0.690094
49500,56.335733,27.607142,0.945952
49510,56.331457,28.596609,-1.043121
49520,56.326707,27.671246,0.809629
49530,56.322717,27.658423,0.829716
49540,56.318550,29.119406,-2.103726
49550,56.314179,28.193437,-0.249529
49560,56.309398,29.180205,-2.235277
49570,56.304758,29.427324,-2.733830
49580,56.300157,28.405169,-0.690068
49590,56.295271,28.301464,-0.486208
49600,56.289785,27.229453,1.659148
49610,56.283463,28.004011,0.102717
49620,56.276359,29.429347,-2.759966
49630,56.267976,28.936900,-1.774875
49640,56.258035,27.274888,1.552043
49650,56.247219,26.785015,2.523393
49660,56.235666,26.217014,3.655226
49670,56.224271,29.291406,-2.520492
49680,56.213859,26.836179,2.397389
49690,56.202862,28.737675,-1.424465
49700,56.194276,29.102034,-2.166024
49710,56.185260,28.655053,-1.278747
49720,56.175449,29.068763,-2.113098
49730,56.164276,28.657149,-1.298529
49740,56.154368,28.719643,-1.432701
49750,56.144746,27.886702,0.220586
49760,56.135755,27.693400,0.601774
49770,56.127634,28.561705,-1.149464
49780,56.119545,27.065918,1.848544
49790,56.112419,27.684017,0.597094
49800,56.107287,28.388855,-0.826399
49810,56.102767,27.652608,0.643474
49820,56.098205,28.738249,-1.536639
49830,56.092813,28.723657,-1.509520
49840,56.088392,28.619768,-1.305492
49850,56.083349,26.958728,2.023052
49860,56.076995,27.562540,0.807107
49870,56.069879,28.581317,-1.248618
49880,56.064992,28.456246,-1.003489
49890,56.060496,28.410771,-0.916994
49900,56.055999,26.953240,2.003761
49910,56.051297,28.192695,-0.487683
49920,56.044085,29.070160,-2.247766
49930,56.036480,25.802782,4.302169
49940,56.027983,28.223687,-0.562916
49950,56.019405,27.727353,0.424409
49960,56.011530,27.716091,0.436996
49970,56.004245,28.186673,-0.515019
49980,55.997193,28.129611,-0.406017
49990,55.990091,28.180604,-0.515261
50000,55.981754,28.036425,-0.235647
50010,55.972136,28.579735,-1.334104
50020,55.961815,26.288452,3.249109
50030,55.953692,27.828076,0.150758
50040,55.945060,27.186707,1.430397
50050,55.935792,27.383305,1.029393
50060,55.926443,28.654400,-1.528718
50070,55.916493,29.393916,-3.020788
50080,55.909155,28.122239,-0.480718
50090,55.901122,28.166967,-0.578819
50100,55.893035,27.452927,0.848101
50110,55.883917,26.796453,2.154376
50120,55.877243,26.717855,2.306289
50130,55.869533,28.677440,-1.629764
50140,55.860665,27.749985,0.222886
50150,55.849492,28.404154,-1.101565
50160,55.840682,26.982388,1.740041
50170,55.832060,28.328813,-0.966420
50180,55.822262,28.785213,-1.888810
50190,55.811672,26.324510,3.034780
50200,55.802570,26.740295,2.193626
50210,55.792381,28.269609,-0.883350
50220,55.782670,27.425715,0.799833
50230,55.774667,27.187762,1.266464
50240,55.767829,28.023243,-0.416961
50250,55.762552,28.321216,-1.022345
50260,55.757465,29.120755,-2.631943
50270,55.754036,30.335149,-5.075580
50280,55.750978,29.768385,-3.943269
50290,55.748234,26.575686,2.456534
50300,55.744983,25.926864,3.754243
50310,55.740588,27.925613,-0.263693
50320,55.736948,27.303409,0.977767
50330,55.732877,29.276836,-2.982598
50340,55.729740,30.740615,-5.924510
50350,55.727257,27.251038,1.075367
50360,55.722952,28.892984,-2.217249
50370,55.719617,26.864581,1.846067
50380,55.714742,27.639668,0.289501
50390,55.708512,27.127359,1.312782
50400,55.702333,28.156777,-0.755884
50410,55.694615,28.696444,-1.843059
50420,55.687169,28.763455,-1.983456
50430,55.679844,27.295640,0.949248
50440,55.673634,26.855982,1.826730
50450,55.666990,29.001137,-2.479939
50460,55.661605,28.088297,-0.656726
50470,55.658032,27.062278,1.394446
50480,55.654210,28.825562,-2.144032
50490,55.651167,28.068208,-0.626383
50500,55.648056,26.151469,3.214910
50510,55.645247,28.278723,-1.054012
50520,55.642495,27.624151,0.254894
50530,55.639381,27.133120,1.238167
50540,55.636365,27.553914,0.393418
50550,55.633254,28.809180,-2.126485
50560,55.630786,27.664746,0.161786
50570,55.629275,28.107824,-0.732507
50580,55.628917,27.462680,0.560396
50590,55.626549,26.587882,2.316772
50600,55.623696,27.277660,0.929768
50610,55.620341,26.856143,1.772804
50620,55.614572,30.152718,-4.839181
50630,55.609700,26.515755,2.448374
50640,55.604880,26.597737,2.274786
50650,55.600506,28.058577,-0.656582
50660,55.594255,27.292194,0.877914
50670,55.588005,28.222553,-1.001731
50680,55.584191,29.021310,-2.607613
50690,55.581719,27.435926,0.565957
50700,55.580352,28.933809,-2.441939
50710,55.582258,26.845663,1.741893
50720,55.583840,28.398088,-1.367969
50730,55.586309,29.308374,-3.191913
50740,55.589961,29.248092,-3.070041
50750,55.595791,27.241679,0.955924
50760,55.601268,25.989784,3.474272
50770,55.607023,27.629696,0.185526
50780,55.614413,28.613562,-1.784021
50790,55.622530,28.954438,-2.460713
50800,55.631437,27.602516,0.262370
50810,55.638908,26.207870,3.066624
50820,55.646121,27.552074,0.375539
50830,55.653070,26.786425,1.919215
50840,55.658316,26.833063,1.830686
50850,55.664989,27.084963,1.328439
50860,55.671616,27.220191,1.066152
50870,55.679212,27.575931,0.355651
50880,55.687842,28.286297,-1.064316
50890,55.698329,28.373601,-1.228910
50900,55.707621,27.293121,0.951639
50910,55.715903,27.647659,0.246269
50920,55.726557,27.264339,1.021429
50930,55.738181,28.559210,-1.565703
50940,55.750245,27.576985,0.418227
50950,55.761918,30.799950,-6.040487
50960,55.774575,29.267626,-2.952959
50970,55.786935,28.083751,-0.566595
50980,55.798212,28.093788,-0.572612
50990,55.807823,27.738973,0.149842
51000,55.817237,27.135990,1.370637
51010,55.825650,27.352563,0.943297
51020,55.834898,28.344584,-1.039980
51030,55.844597,25.619039,4.439237
51040,55.852330,28.249691,-0.832615
51050,55.859230,27.576445,0.523294
51060,55.865528,27.109582,1.463784
51070,55.870447,27.747207,0.189776
51080,55.874733,28.465148,-1.248551
51090,55.878941,27.669347,0.352503
51100,55.884054,27.064720,1.573438
51110,55.887853,27.128632,1.451758
51120,55.892398,27.973323,-0.240720
51130,55.898680,25.809285,4.108916
51140,55.903065,26.975747,1.771009
51150,55.906462,26.769408,2.190262
51160,55.907199,25.438301,4.866951
51170,55.906455,27.428710,0.878119
51180,55.905577,27.630203,0.470931
51190,55.903881,28.116153,-0.505666
51200,55.902295,28.335222,-0.943920
51210,55.900254,27.782170,0.163444
51220,55.897382,28.721165,-1.723044
51230,55.895128,29.659677,-3.604736
51240,55.892420,27.204933,1.318687
51250,55.889075,28.168079,-0.617843
51260,55.884368,27.645337,0.429424
51270,55.879511,27.510347,0.694843
51280,55.875358,26.517326,2.682599
51290,55.872598,28.040739,-0.374371
51300,55.870086,28.344548,-0.986965
51310,55.867242,29.603775,-3.513670
51320,55.865952,27.933265,-0.170307
51330,55.864672,28.271781,-0.852140
51340,55.864458,26.442649,2.816935
51350,55.864032,28.560189,-1.429159
51360,55.862204,27.429520,0.837618
51370,55.859188,27.682714,0.325691
51380,55.856760,28.399918,-1.114857
51390,55.853077,27.245068,1.198043
51400,55.849546,28.392977,-1.107830
51410,55.845307,28.960625,-2.248754
51420,55.840494,26.001679,3.685160
51430,55.833027,27.053075,1.571352
51440,55.825399,29.043987,-2.431981
51450,55.820716,28.102034,-0.548224
51460,55.814804,28.345036,-1.040675
51470,55.808960,27.951475,-0.257412
51480,55.802069,28.405809,-1.172862
51490,55.795665,28.937086,-2.244241
51500,55.789173,27.061498,1.511731
51510,55.780939,27.274578,1.075916
51520,55.772552,29.259903,-2.917470
51530,55.763595,26.451586,2.710712
51540,55.755308,26.908996,1.779173
51550,55.747125,28.708216,-1.838558
51560,55.739858,28.070299,-0.566028
51570,55.731605,28.505132,-1.445138
51580,55.723807,26.673669,2.220560
51590,55.716522,26.738674,2.083411
51600,55.709372,27.017678,1.514493
51610,55.702798,27.975549,-0.417347
51620,55.695237,27.545707,0.434820
51630,55.687072,27.660738,0.196393
51640,55.679642,29.345806,-3.190307
51650,55.673141,30.015530,-4.544271
51660,55.668004,29.587726,-3.690334
51670,55.663589,27.349437,0.793239
51680,55.659651,27.233372,1.025122
51690,55.655886,27.875026,-0.265553
51700,55.651974,27.526047,0.429201
51710,55.649084,27.436185,0.605466
51720,55.646241,26.093197,3.297801
51730,55.641708,29.015934,-2.566221
51740,55.637311,27.040940,1.388333
51750,55.632745,27.203105,1.059707
51760,55.627919,27.314211,0.831293
51770,55.623997,27.333270,0.787840
51780,55.619841,28.190763,-0.935793
51790,55.613924,26.904636,1.641091
51800,55.607221,27.327437,0.788344
51810,55.598894,27.487866,0.459302
51820,55.589345,28.427157,-1.435426
51830,55.580878,28.833372,-2.262092
51840,55.572655,27.491991,0.417564
51850,55.564754,27.311473,0.767211
51860,55.557583,27.344439,0.689473
51870,55.549176,28.094744,-0.824868
51880,55.540229,28.696101,-2.043450
51890,55.533833,27.017936,1.317945
51900,55.526620,26.597177,2.156261
51910,55.519092,28.951072,-2.571649
51920,55.510866,28.410650,-1.492801
51930,55.501558,28.326237,-1.332657
51940,55.491554,28.710162,-2.109181
51950,55.481488,27.951510,-0.596396
51960,55.472009,28.679716,-2.070067
51970,55.464243,26.332629,2.626641
51980,55.458532,27.680904,-0.086454
51990,55.451201,26.838439,1.598995
52000,55.443490,27.301077,0.664701
52010,55.435596,28.173428,-1.092173
52020,55.428179,27.540733,0.171024
52030,55.419185,27.119212,1.006356
52040,55.409418,25.435508,4.376172
52050,55.399079,28.014990,-0.808819
52060,55.390510,28.926920,-2.650147
52070,55.382795,28.259238,-1.316279
52080,55.374115,25.264641,4.682931
52090,55.363885,27.336703,0.518556
52100,55.354363,27.730656,-0.284592
52110,55.346176,27.152224,0.864185
52120,55.341118,27.301997,0.549640
52130,55.336732,29.613369,-4.091334
52140,55.333509,28.568798,-1.999670
52150,55.329916,26.838704,1.471109
52160,55.325351,26.940772,1.262549
52170,55.319625,29.810753,-4.504972
52180,55.315058,28.162154,-1.199606
52190,55.309715,26.927091,1.275255
52200,55.302914,28.185821,-1.256120
52210,55.296479,27.837309,-0.567300
52220,55.290452,28.215895,-1.331057
52230,55.283515,28.158200,-1.219877
52240,55.276058,27.001794,1.094242
52250,55.266244,28.051845,-1.022135
52260,55.257142,28.005393,-0.938400
52270,55.248665,28.317878,-1.576665
52280,55.239742,28.255591,-1.460406
52290,55.231258,30.174769,-5.317350
52300,55.222417,28.368546,-1.703803
52310,55.212833,26.618746,1.797911
52320,55.203553,27.578673,-0.138758
52330,55.194593,26.343784,2.333391
52340,55.184495,25.871044,3.272520
52350,55.175795,26.746651,1.504746
52360,55.166371,26.795392,1.398532
52370,55.156241,29.135388,-3.304579
52380,55.147481,28.652602,-2.348997
52390,55.139900,28.595693,-2.240626
52400,55.132658,27.857464,-0.768793
52410,55.125489,27.638446,-0.335416
52420,55.117135,27.213869,0.509428
52430,55.109218,26.474152,1.983555
52440,55.102741,27.841954,-0.769075
52450,55.096657,28.123234,-1.340622
52460,55.091913,26.976758,0.953857
52470,55.084940,26.944872,1.013764
52480,55.075730,27.231938,0.432323
52490,55.065544,26.961330,0.967667
52500,55.055734,27.008847,0.866258
52510,55.045319,28.368563,-1.873939
52520,55.036746,28.412110,-1.975010
52530,55.027885,27.136252,0.576391
52540,55.018605,26.227352,2.391269
52550,55.008748,27.889693,-0.951294
52560,54.999917,27.210928,0.400054
52570,54.989815,27.653366,-0.496073
52580,54.980065,26.947689,0.910478
52590,54.969795,27.196583,0.404487
52600,54.960094,26.980195,0.831521
52610,54.950722,28.109338,-1.444481
52620,54.941835,26.034225,2.709132
52630,54.932228,27.809393,-0.857576
52640,54.922712,27.413032,-0.071551
52650,54.912835,28.373071,-2.009504
52660,54.905025,28.479741,-2.235616
52670,54.897759,27.009576,0.708592
52680,54.890917,29.070004,-3.435179
52690,54.885610,27.486830,-0.264767
52700,54.880454,24.657815,5.408248
52710,54.875938,28.364237,-2.038944
52720,54.874582,28.131232,-1.574753
52730,54.873865,27.172175,0.347136
52740,54.874819,26.694889,1.306133
52750,54.876937,28.472894,-2.261440
52760,54.878355,27.133887,0.432764
52770,54.877994,28.380380,-2.066109
52780,54.877547,27.416832,-0.131690
52790,54.877032,26.336986,2.034491
52800,54.875152,27.965565,-1.233932
52810,54.873714,27.731109,-0.768985
52820,54.871922,26.944721,0.811255
52830,54.869655,28.927554,-3.175169
52840,54.868666,29.295798,-3.914045
52850,54.868049,27.663848,-0.642705
52860,54.867871,26.483053,1.727752
52870,54.867277,28.103765,-1.525425
52880,54.865859,27.523557,-0.358571
52890,54.864663,26.935471,0.817582
52900,54.863407,27.579028,-0.480156
52910,54.861656,27.150795,0.379560
52920,54.860295,26.836409,1.009654
52930,54.859356,28.311898,-1.953612
52940,54.859008,26.794136,1.091704
52950,54.858877,26.618840,1.439526
52960,54.860374,26.656079,1.363180
52970,54.861101,26.659553,1.356079
52980,54.861319,27.206119,0.256629
52990,54.861352,26.976060,0.720451
53000,54.861995,28.337392,-2.012588
53010,54.861689,27.091110,0.488392
53020,54.859485,28.234355,-1.807758
53030,54.856448,26.544654,1.582661
53040,54.852443,27.441813,-0.222004
53050,54.847531,27.673534,-0.693262
53060,54.841652,23.519851,7.639818
53070,54.833720,27.027671,0.593033
53080,54.824283,27.483170,-0.325743
53090,54.814165,28.107227,-1.585804
53100,54.804423,26.395597,1.837678
53110,54.794118,26.293585,2.035506
53120,54.785025,26.631924,1.348004
53130,54.774883,26.558186,1.486746
53140,54.765401,27.668573,-0.750329
53150,54.755044,28.309718,-2.044647
53160,54.745230,26.285292,2.008807
53170,54.736466,27.155470,0.251895
53180,54.728090,27.468080,-0.381965
53190,54.719262,26.654511,1.243429
53200,54.711047,27.762418,-0.988578
53210,54.702448,26.977431,0.579309
53220,54.692482,26.611862,1.302374
53230,54.683469,26.539629,1.436736
53240,54.675854,27.777163,-1.057356
53250,54.668703,26.775167,0.944623
53260,54.660802,26.486654,1.517506
53270,54.652274,26.515557,1.452853
53280,54.642715,27.840238,-1.212178
53290,54.632708,26.942762,0.580978
53300,54.622268,25.818121,2.826392
53310,54.612712,26.641042,1.166953
53320,54.603110,27.032315,0.370703
53330,54.593295,28.026896,-1.629714
53340,54.583191,26.622846,1.176647
53350,54.573463,26.891488,0.625958
53360,54.563843,27.379774,-0.363377
53370,54.553691,26.103495,2.189315
53380,54.544240,27.732406,-1.085935
53390,54.535022,27.981961,-1.599082
53400,54.526627,27.890826,-1.423135
53410,54.518753,26.690939,0.975763
53420,54.509851,26.980901,0.386523
53430,54.499885,27.680068,-1.023329
53440,54.489034,29.947816,-5.580674
53450,54.480540,27.327818,-0.331492
53460,54.471177,26.443663,1.433657
53470,54.461556,29.100756,-3.904452
53480,54.451393,29.090325,-3.888368
53490,54.441293,28.135351,-1.982627
53500,54.432247,26.711783,0.863417
53510,54.423870,26.431935,1.412452
53520,54.417702,26.756866,0.752785
53530,54.411620,26.350052,1.562064
53540,54.405143,28.229343,-2.211260
53550,54.397421,28.190077,-2.139752
53560,54.387925,28.558660,-2.885358
53570,54.378669,26.422326,1.391758
53580,54.370289,26.953858,0.317751
53590,54.360742,25.937634,2.348716
53600,54.351103,27.527241,-0.847622
53610,54.341378,29.968895,-5.752699
53620,54.332780,25.914991,2.367220
53630,54.323583,26.554242,1.079444
53640,54.313262,27.857771,-1.542025
53650,54.304092,27.832939,-1.505341
53660,54.295245,27.378615,-0.609362
53670,54.286038,26.624556,0.894813
53680,54.277383,26.210841,1.713870
53690,54.269644,28.653970,-3.195724
53700,54.262984,26.988613,0.138016
53710,54.254395,26.127016,1.860026
53720,54.245387,27.287511,-0.475895
53730,54.236727,26.249722,1.597088
53740,54.229107,28.065008,-2.051894
53750,54.222016,27.756908,-1.440201
53760,54.215320,27.245615,-0.422338
53770,54.207668,26.010933,2.049038
53780,54.198210,28.140296,-2.231634
53790,54.188487,27.637939,-1.231877
53800,54.178966,25.990921,2.059554
53810,54.170126,27.796484,-1.572928
53820,54.161534,27.785720,-1.562445
53830,54.152951,25.888733,2.235799
53840,54.145069,28.325462,-2.660919
53850,54.136802,26.827241,0.337011
53860,54.127236,26.890987,0.201987
53870,54.116061,28.867496,-3.774175
53880,54.107971,26.433133,1.102069
53890,54.098914,27.457092,-0.962752
53900,54.089598,28.418010,-2.896476
53910,54.079883,25.795351,2.352464
53920,54.071052,28.805609,-3.694539
53930,54.063019,26.454567,1.007946
53940,54.053735,25.762313,2.389602
53950,54.044254,27.056095,-0.214816
53960,54.034251,26.119205,1.654924
53970,54.025190,26.498535,0.885159
53980,54.016237,26.455473,0.962070
53990,54.007462,27.209135,-0.558423
54000,53.997774,27.061574,-0.271126
54010,53.988317,26.651614,0.542506
54020,53.978499,26.045156,1.751416
54030,53.968435,25.689402,2.456064
54040,53.959354,25.035545,3.758783
54050,53.950151,26.945178,-0.081747
54060,53.940635,26.466207,0.870457
54070,53.931178,26.591037,0.612096
54080,53.922048,26.946958,-0.113370
54090,53.911954,29.701875,-5.642916
54100,53.903078,26.217819,1.334410
54110,53.893568,25.453429,2.858764
54120,53.885352,26.005105,1.745324
54130,53.876127,27.654716,-1.567214
54140,53.866132,27.684108,-1.634348
54150,53.856792,29.052390,-4.384641
54160,53.847903,27.599136,-1.478982
54170,53.839156,27.953245,-2.197346
54180,53.829315,25.066978,3.580605
54190,53.820436,26.255529,1.191760
54200,53.811719,26.357946,0.975830
54210,53.804488,26.567703,0.546313
54220,53.798846,26.411939,0.851497
54230,53.792560,26.999766,-0.336296
54240,53.787611,27.340784,-1.027477
54250,53.783985,26.771346,0.109561
54260,53.781343,26.269455,1.111396
54270,53.781035,27.390875,-1.139885
54280,53.780544,32.038148,-10.456328
54290,53.781394,27.714435,-1.786221
54300,53.781192,26.990186,-0.333375
54310,53.780053,26.167209,1.315436
54320,53.779638,26.196266,1.255302
54330,53.780107,27.617285,-1.596690
54340,53.781570,26.352913,0.937065
54350,53.784829,26.469218,0.704259
54360,53.788183,26.240017,1.164136
54370,53.791735,26.964948,-0.287408
54380,53.795852,26.192184,1.262702
54390,53.800179,27.029900,-0.413063
54400,53.806251,26.511441,0.633816
54410,53.812358,26.480944,0.702674
54420,53.817531,26.905357,-0.141968
54430,53.822010,25.324060,3.032955
54440,53.824645,27.098855,-0.525717
54450,53.826737,26.000687,1.679782
54460,53.828894,26.724629,0.228052
54470,53.832207,26.493376,0.696655
54480,53.835773,26.030166,1.628958
54490,53.839189,27.466978,-1.250020
54500,53.841948,27.320296,-0.952836
54510,53.844573,26.381901,0.932360
54520,53.847029,26.404326,0.890181
54530,53.849939,27.631867,-1.567027
54540,53.853577,26.473118,0.757536
54550,53.857441,26.642560,0.420022
54560,53.860738,26.353670,1.005768
54570,53.864177,25.860646,1.998876
54580,53.867106,26.279472,1.164231
54590,53.869585,28.789481,-3.863270
54600,53.872072,25.241658,3.257532
54610,53.873380,29.800935,-5.881613
54620,53.874821,26.302269,1.134489
54630,53.875458,27.858597,-1.981169
54640,53.874280,27.613996,-1.489025
54650,53.872892,27.734598,-1.733308
54660,53.872486,25.612829,2.520655
54670,53.871644,26.467570,0.808292
54680,53.870374,25.879031,1.987573
54690,53.870203,26.343192,1.053302
54700,53.871241,25.212119,3.323717
54710,53.871786,27.570036,-1.400385
54720,53.872818,28.100115,-2.463357
54730,53.874704,27.349748,-0.958051
54740,53.877090,27.597322,-1.452323
54750,53.878581,27.738913,-1.734242
54760,53.880165,26.780365,0.187474
54770,53.882047,27.426426,-1.105774
54780,53.882507,26.738567,0.274680
54790,53.881528,25.678793,2.402369
54800,53.879418,27.125005,-0.497670
54810,53.876301,25.353803,3.054402
54820,53.872789,28.824513,-3.908063
54830,53.868924,28.487269,-3.235316
54840,53.865803,27.470767,-1.202053
54850,53.862590,25.666109,2.416253
54860,53.858956,26.523052,0.693084
54870,53.854647,27.576122,-1.419602
54880,53.849258,26.322670,1.086593
54890,53.844319,27.613674,-1.506597
54900,53.840489,25.945905,1.828530
54910,53.836709,27.477277,-1.245174
54920,53.833341,27.460007,-1.215784
54930,53.829033,26.657544,0.388878
54940,53.822813,27.382960,-1.067957
54950,53.816497,28.150958,-2.611993
54960,53.811223,26.364310,0.961252
54970,53.805469,27.340113,-0.996833
54980,53.800130,27.229016,-0.782568
54990,53.794800,26.002287,1.673742
55000,53.789124,27.490115,-1.310402
55010,53.782830,27.602656,-1.541155
55020,53.776433,26.907407,-0.154238
55030,53.769440,28.040434,-2.432357
55040,53.763669,27.255624,-0.867260
55050,53.757855,25.611092,2.423345
55060,53.750985,27.413623,-1.195082
55070,53.741204,28.676589,-3.731498
55080,53.732229,26.127176,1.370367
55090,53.724717,26.912350,-0.214755
55100,53.715918,24.279928,5.057657
55110,53.707302,27.339522,-1.084825
55120,53.698889,26.850066,-0.113229
55130,53.690829,26.612950,0.352989
55140,53.682708,27.820825,-2.074836
55150,53.673647,25.767340,2.033958
55160,53.664368,26.924086,-0.295063
55170,53.655010,27.529596,-1.518884
55180,53.646766,25.287691,2.963625
55190,53.638247,26.715548,0.090988
55200,53.628387,25.261163,2.996424
55210,53.619914,26.377509,0.750721
55220,53.609910,29.796943,-6.111425
55230,53.601279,26.223276,1.043176
55240,53.591901,27.181828,-0.885796
55250,53.583306,25.956647,1.562968
55260,53.575279,26.490111,0.480632
55270,53.567577,25.964168,1.526035
55280,53.558931,27.640137,-1.840073
55290,53.548920,29.002927,-4.578081
55300,53.539946,29.765213,-6.110541
55310,53.530719,28.003388,-2.589301
55320,53.522805,27.567546,-1.721396
55330,53.513436,27.461193,-1.519197
55340,53.505100,25.350643,2.703669
55350,53.496093,27.519327,-1.645518
55360,53.486733,26.105341,1.179341
55370,53.478566,27.006576,-0.637853
55380,53.471859,26.571217,0.228697
55390,53.465917,24.433943,4.504771
55400,53.461847,25.735628,1.890735
55410,53.457419,27.389537,-1.425904
55420,53.452235,25.803006,1.748573
55430,53.446921,27.213579,-1.085133
55440,53.442351,26.259646,0.820148
55450,53.439552,26.072640,1.188967
55460,53.435852,26.005193,1.320517
55470,53.431341,27.603636,-1.886126
55480,53.425651,25.316422,2.693363
55490,53.421136,25.965655,1.385609
55500,53.417613,25.588842,2.137240
55510,53.413198,26.757477,-0.210175
55520,53.408172,26.994988,-0.691579
55530,53.404058,26.038563,1.222738
55540,53.399617,27.210304,-1.130704
55550,53.396397,26.560755,0.167350
55560,53.392554,26.725717,-0.169450
55570,53.388206,26.306950,0.667921
55580,53.382585,27.356603,-1.441372
55590,53.377310,26.936924,-0.603625
55600,53.372923,26.007781,1.248450
55610,53.369417,26.430900,0.399397
55620,53.365432,25.052108,3.160031
55630,53.361665,27.510008,-1.774524
55640,53.359163,26.876618,-0.511429
55650,53.357567,27.774883,-2.314715
55660,53.356661,26.338079,0.562902
55670,53.356784,25.274901,2.694437
55680,53.357423,26.861735,-0.489403
55690,53.359204,26.770477,-0.306648
55700,53.362081,27.616502,-2.002514
55710,53.365749,29.399629,-5.579081
55720,53.371205,27.108062,-0.977715
