Tempo(s),Fila,E[N],E[W]
41500,14,17.961228,9.000241
41510,11,17.960266,9.000080
41520,7,17.958355,8.999443
41530,0,17.955416,8.998618
41540,0,17.951401,8.996817
41550,8,17.947686,8.994733
41560,9,17.945068,8.993308
41570,18,17.943852,8.992477
41580,14,17.942951,8.992237
41590,8,17.941781,8.991645
41600,5,17.938391,8.989617
41610,12,17.936174,8.988067
41620,5,17.934121,8.987359
41630,8,17.931438,8.985685
41640,3,17.928344,8.984562
41650,7,17.924855,8.982592
41660,1,17.921732,8.981887
41670,2,17.917608,8.980247
41680,4,17.913677,8.977948
41690,4,17.909931,8.975526
41700,2,17.906048,8.973899
41710,0,17.902361,8.972477
41720,5,17.898661,8.970833
41730,4,17.895588,8.969288
41740,4,17.892568,8.968092
41750,1,17.888781,8.966404
41760,0,17.884716,8.964899
41770,9,17.881478,8.962948
41780,11,17.879372,8.962317
41790,16,17.878601,8.962033
41800,14,17.878011,8.961946
41810,23,17.876770,8.960889
41820,33,17.878108,8.960588
41830,30,17.880955,8.962009
41840,12,17.882091,8.963111
41850,18,17.881294,8.962598
41860,23,17.882215,8.963269
41870,33,17.884755,8.963679
41880,28,17.887761,8.965180
41890,32,17.890653,8.966625
41900,32,17.894792,8.968265
41910,29,17.897053,8.969393
41920,28,17.899943,8.970729
41930,28,17.902493,8.971788
41940,40,17.906415,8.972891
41950,45,17.912366,8.975868
41960,52,17.919345,8.978717
41970,45,17.927133,8.983151
41980,38,17.932785,8.986407
41990,39,17.937702,8.988974
42000,39,17.943576,8.991806
42010,55,17.950780,8.994338
42020,53,17.959615,8.998975
42030,53,17.969260,9.003695
42040,48,17.977280,9.008032
42050,44,17.984322,9.011878
42060,36,17.989747,9.015343
42070,20,17.993036,9.017524
42080,22,17.994343,9.018174
42090,27,17.995669,9.018833
42100,23,17.997374,9.019898
42110,25,17.998626,9.019983
42120,31,18.001793,9.021136
42130,36,18.005063,9.022341
42140,52,18.011683,9.024902
42150,36,18.017940,9.028891
42160,33,18.021244,9.030005
42170,29,18.023551,9.031372
42180,32,18.026682,9.032828
42190,33,18.029633,9.034410
42200,36,18.033685,9.035792
42210,33,18.037729,9.038028
42220,31,18.040486,9.039727
42230,33,18.044367,9.041238
42240,30,18.048215,9.042733
42250,35,18.051658,9.044024
42260,39,18.056059,9.045796
42270,52,18.062099,9.047960
42280,60,18.071323,9.052147
42290,63,18.081377,9.056536
42300,72,18.093218,9.061927
42310,64,18.104562,9.068356
42320,61,18.114642,9.073508
42330,45,18.122009,9.077624
42340,50,18.129038,9.080497
42350,48,18.136335,9.084148
42360,44,18.142570,9.087267
42370,58,18.150144,9.090412
42380,68,18.161085,9.095243
42390,65,18.172646,9.101245
42400,60,18.182816,9.106442
42410,65,18.193821,9.111520
42420,70,18.205448,9.117232
42430,80,18.218578,9.123050
42440,76,18.232797,9.130490
42450,73,18.246348,9.137165
42460,66,18.258679,9.143768
42470,55,18.269044,9.149711
42480,48,18.277513,9.154812
42490,39,18.283460,9.158111
42500,43,18.289024,9.160570
42510,52,18.296281,9.164417
42520,48,18.304265,9.168412
42530,49,18.311734,9.172690
42540,44,18.317797,9.175831
42550,45,18.324059,9.178531
42560,52,18.330196,9.181169
42570,39,18.337112,9.184738
42580,47,18.343431,9.186926
42590,45,18.350512,9.190469
42600,40,18.356592,9.194267
42610,45,18.362273,9.196785
42620,54,18.369034,9.200059
42630,60,18.378282,9.204687
42640,54,18.386996,9.210238
42650,52,18.395070,9.213521
42660,60,18.403718,9.216875
42670,72,18.414276,9.221077
42680,65,18.426027,9.227174
42690,76,18.438657,9.232304
42700,73,18.451193,9.239228
42710,72,18.464869,9.245640
42720,64,18.476285,9.251786
42730,63,18.487446,9.257155
42740,59,18.497855,9.262581
42750,60,18.507667,9.266840
42760,56,18.516286,9.271261
42770,53,18.525284,9.275871
42780,51,18.532625,9.279436
42790,52,18.540313,9.282847
42800,49,18.548266,9.287370
42810,33,18.553140,9.290567
42820,38,18.557408,9.291941
42830,37,18.561831,9.294044
42840,35,18.566249,9.296688
42850,26,18.569380,9.299230
42860,35,18.572114,9.300487
42870,22,18.574069,9.302223
42880,16,18.573656,9.301904
42890,16,18.572429,9.300961
42900,13,18.571594,9.300213
42910,8,18.570143,9.300026
42920,6,18.567228,9.298671
42930,19,18.565456,9.296587
42940,14,18.564813,9.296371
42950,20,18.565143,9.295991
42960,12,18.564397,9.296155
42970,19,18.563695,9.295801
42980,10,18.561825,9.294753
42990,12,18.560258,9.293749
43000,28,18.560986,9.293569
43010,16,18.561519,9.294699
43020,13,18.560926,9.294615
43030,20,18.560270,9.293850
43040,15,18.560244,9.294483
43050,7,18.558529,9.294269
43060,5,18.556082,9.292824
43070,2,18.552593,9.290533
43080,18,18.550471,9.287956
43090,19,18.549960,9.287805
43100,19,18.548946,9.287510
43110,11,18.548316,9.287084
43120,11,18.546363,9.285995
43130,5,18.543225,9.284852
43140,0,18.539736,9.283641
43150,0,18.535671,9.281602
43160,1,18.531495,9.280369
43170,3,18.527814,9.278630
43180,7,18.524760,9.277312
43190,7,18.521526,9.275904
43200,15,18.518328,9.274299
43210,18,18.517551,9.273584
43220,20,18.517624,9.273832
43230,22,18.518192,9.274328
43240,19,18.518548,9.274717
43250,12,18.517263,9.274500
43260,16,18.515164,9.273767
43270,16,18.514834,9.274242
43280,11,18.513825,9.274055
43290,3,18.511109,9.272905
43300,8,18.507499,9.271415
43310,8,18.504969,9.269821
43320,4,18.502485,9.268787
43330,13,18.499553,9.266993
43340,8,18.496804,9.265826
43350,8,18.494811,9.264288
43360,7,18.492553,9.262940
43370,7,18.489890,9.261709
43380,8,18.487543,9.261064
43390,6,18.485296,9.259506
43400,0,18.481759,9.257945
43410,2,18.477798,9.256064
43420,4,18.474385,9.253923
43430,1,18.470438,9.252155
43440,5,18.466779,9.250532
43450,8,18.464244,9.248938
43460,3,18.460747,9.247716
43470,8,18.457717,9.245767
43480,3,18.455782,9.245221
43490,3,18.452177,9.243198
43500,0,18.448593,9.241611
43510,10,18.445134,9.239768
43520,11,18.443650,9.239340
43530,10,18.441585,9.238407
43540,24,18.440022,9.236664
43550,23,18.441306,9.237410
43560,22,18.442067,9.237787
43570,30,18.443491,9.238390
43580,29,18.446179,9.239733
43590,31,18.447862,9.240572
43600,33,18.451310,9.241977
43610,17,18.453103,9.243084
43620,18,18.452152,9.242073
43630,11,18.451520,9.241752
43640,6,18.448484,9.240334
43650,5,18.445302,9.239161
43660,5,18.441880,9.237019
43670,7,18.439845,9.235996
43680,8,18.437497,9.234605
43690,2,18.434167,9.233145
43700,3,18.430430,9.232010
43710,3,18.427329,9.230136
43720,2,18.424258,9.228593
43730,6,18.421419,9.227062
43740,4,18.418169,9.225853
43750,3,18.414701,9.224112
43760,1,18.411227,9.222368
43770,6,18.407941,9.220613
43780,12,18.404741,9.219006
43790,6,18.402636,9.219002
43800,3,18.399909,9.217738
43810,4,18.396920,9.215920
43820,13,18.394626,9.214556
43830,2,18.391903,9.213925
43840,9,18.388728,9.211488
43850,13,18.387238,9.210738
43860,21,18.386908,9.209517
43870,13,18.386044,9.209817
43880,11,18.384371,9.209185
43890,10,18.382474,9.208336
43900,15,18.381543,9.207235
43910,15,18.380908,9.207124
43920,7,18.378619,9.206183
43930,13,18.377062,9.204665
43940,12,18.375524,9.203996
43950,10,18.373843,9.203150
43960,7,18.371079,9.201343
43970,19,18.369604,9.199657
43980,16,18.369260,9.199900
43990,4,18.367788,9.199893
44000,16,18.366023,9.197958
44010,17,18.365380,9.197214
44020,19,18.365659,9.197350
44030,11,18.364951,9.197725
44040,6,18.362390,9.196439
44050,4,18.358913,9.194799
44060,2,18.355807,9.193344
44070,1,18.351797,9.192481
44080,0,18.348299,9.191039
44090,7,18.345087,9.189635
44100,12,18.343174,9.188359
44110,0,18.340313,9.187236
44120,5,18.336633,9.185493
44130,7,18.333478,9.183387
44140,7,18.330097,9.181794
44150,4,18.326862,9.180378
44160,0,18.323176,9.178319
44170,18,18.320825,9.175993
44180,16,18.320267,9.175502
44190,17,18.320366,9.175548
44200,11,18.319703,9.175317
44210,25,18.319484,9.174684
44220,31,18.321913,9.175169
44230,34,18.325318,9.176872
44240,40,18.329188,9.178495
44250,51,18.335984,9.181479
44260,48,18.342885,9.185555
44270,54,18.350071,9.189046
44280,60,18.359126,9.192954
44290,63,18.368686,9.197842
44300,64,18.379320,9.203164
44310,74,18.390927,9.208348
44320,80,18.403815,9.214173
44330,82,18.417295,9.220712
44340,67,18.429782,9.227794
44350,68,18.440693,9.233359
44360,69,18.452045,9.239248
44370,67,18.462764,9.244612
44380,77,18.474664,9.249942
44390,75,18.487382,9.256620
44400,78,18.500888,9.263170
44410,75,18.514261,9.269863
44420,63,18.525204,9.275130
44430,66,18.535333,9.279885
44440,69,18.546624,9.285535
44450,69,18.557394,9.291343
44460,73,18.570045,9.297884
44470,79,18.582655,9.304090
44480,71,18.595449,9.311331
44490,71,18.606375,9.315646
44500,70,18.617463,9.320880
44510,66,18.628531,9.326733
44520,56,18.638352,9.332067
44530,47,18.645878,9.336042
44540,55,18.653294,9.338703
44550,56,18.661815,9.343176
44560,45,18.669607,9.347180
44570,48,18.675277,9.349070
44580,54,18.682552,9.351975
44590,46,18.689736,9.355779
44600,40,18.695152,9.358592
44610,42,18.700399,9.360796
44620,41,18.705070,9.362817
44630,41,18.710376,9.365785
44640,41,18.715736,9.368676
44650,36,18.719701,9.370974
44660,33,18.723372,9.372494
44670,34,18.726508,9.374376
44680,29,18.728600,9.375421
44690,36,18.731319,9.376044
44700,33,18.734153,9.377566
44710,39,18.738683,9.379096
44720,44,18.743476,9.381073
44730,45,18.748899,9.383365
44740,37,18.753448,9.386270
44750,47,18.758488,9.387425
44760,48,18.764231,9.389982
44770,36,18.769604,9.393299
44780,35,18.772905,9.394530
44790,29,18.775936,9.396254
44800,43,18.780405,9.397334
44810,36,18.784202,9.399548
44820,38,18.788798,9.401636
44830,30,18.791616,9.403359
44840,35,18.794853,9.404767
44850,19,18.797003,9.405946
44860,5,18.795168,9.405551
44870,11,18.792795,9.404152
44880,6,18.790984,9.403244
44890,2,18.788648,9.401969
44900,2,18.784874,9.399869
44910,7,18.781474,9.398061
44920,7,18.778952,9.396902
44930,8,18.776741,9.395899
44940,12,18.775082,9.395067
44950,10,18.773320,9.394916
44960,4,18.770061,9.393806
44970,14,18.768070,9.392285
44980,19,18.767447,9.391762
44990,11,18.767024,9.391967
45000,6,18.764516,9.391023
45010,3,18.761488,9.389506
45020,4,18.758362,9.387626
45030,5,18.754755,9.385193
45040,3,18.751026,9.383847
45050,3,18.747464,9.381854
45060,5,18.744376,9.379890
45070,9,18.741644,9.378729
45080,13,18.739664,9.377216
45090,14,18.738718,9.376637
45100,15,18.737955,9.376254
45110,19,18.737134,9.375530
45120,18,18.736460,9.374879
45130,18,18.736415,9.374751
45140,25,18.737371,9.375020
45150,21,18.738177,9.375006
45160,19,18.738753,9.375812
45170,6,18.737555,9.375731
45180,11,18.736388,9.374419
45190,1,18.734108,9.373796
45200,4,18.730304,9.372098
45210,0,18.726735,9.370518
45220,1,18.723000,9.368959
45230,9,18.719645,9.366760
45240,3,18.716802,9.365543
45250,0,18.713053,9.364391
45260,5,18.709203,9.362255
45270,13,18.707018,9.361057
45280,10,18.705646,9.359955
45290,10,18.704236,9.359454
45300,7,18.702567,9.358824
45310,6,18.700025,9.357447
45320,3,18.696633,9.355955
45330,2,18.692837,9.354364
45340,1,18.689031,9.352663
45350,5,18.685382,9.350320
45360,16,18.683158,9.348792
45370,15,18.682500,9.348565
45380,13,18.681356,9.347578
45390,7,18.679585,9.347412
45400,8,18.676355,9.345382
45410,15,18.674822,9.344098
45420,13,18.673881,9.343524
45430,9,18.672773,9.342865
45440,7,18.671066,9.342009
45450,10,18.668384,9.340357
45460,9,18.666746,9.339228
45470,7,18.664196,9.338054
45480,12,18.662141,9.337024
45490,21,18.661828,9.335737
45500,25,18.662463,9.335746
45510,8,18.662213,9.336543
45520,10,18.660484,9.335164
45530,8,18.658262,9.334359
45540,7,18.655770,9.333624
45550,5,18.653430,9.332144
45560,14,18.651371,9.330908
45570,9,18.649947,9.330297
45580,11,18.647966,9.329202
45590,16,18.646612,9.328524
45600,11,18.645328,9.327983
45610,5,18.642602,9.326925
45620,12,18.639854,9.325344
45630,7,18.638282,9.325476
45640,3,18.635435,9.324766
45650,5,18.632655,9.322862
45660,9,18.630351,9.321402
45670,8,18.627727,9.319883
45680,6,18.625453,9.319153
45690,3,18.622724,9.317786
45700,8,18.620238,9.316439
45710,2,18.616726,9.314680
45720,0,18.613727,9.313688
45730,4,18.609898,9.311872
45740,2,18.606249,9.310249
45750,3,18.602599,9.309032
45760,5,18.600405,9.307525
45770,12,18.598153,9.306498
45780,12,18.596943,9.305891
45790,18,18.596572,9.305297
45800,25,18.596946,9.304873
45810,23,18.598570,9.305989
45820,32,18.600616,9.306401
45830,31,18.602713,9.307144
45840,24,18.604768,9.308781
45850,12,18.604473,9.308936
45860,1,18.601393,9.307800
45870,3,18.597788,9.305893
45880,3,18.595410,9.304803
45890,5,18.592357,9.303274
45900,2,18.588718,9.301553
45910,4,18.584837,9.299913
45920,11,18.582467,9.298827
45930,16,18.581452,9.298216
45940,26,18.581923,9.297843
45950,28,18.584124,9.298841
45960,21,18.584857,9.299409
45970,19,18.585242,9.299398
45980,10,18.584554,9.299558
45990,12,18.583238,9.298797
46000,7,18.581441,9.298503
46010,5,18.578788,9.297376
46020,10,18.576513,9.296337
46030,9,18.574418,9.295590
46040,18,18.572816,9.294382
46050,15,18.572636,9.294290
46060,24,18.573591,9.294767
46070,25,18.574543,9.295746
46080,26,18.575685,9.296316
46090,26,18.578099,9.297118
46100,16,18.579255,9.298301
46110,15,18.578727,9.297530
46120,16,18.577662,9.296289
46130,10,18.576628,9.296375
46140,4,18.574182,9.295552
46150,6,18.571068,9.293488
46160,2,18.568030,9.292168
46170,4,18.564584,9.290542
46180,8,18.562730,9.288807
46190,0,18.559492,9.287689
46200,7,18.555891,9.285482
46210,0,18.552608,9.284240
46220,9,18.549430,9.282146
46230,13,18.547622,9.281139
46240,17,18.546917,9.280885
46250,7,18.544873,9.279961
46260,12,18.542629,9.278936
46270,2,18.540342,9.277991
46280,4,18.536655,9.276646
46290,6,18.533299,9.274864
46300,2,18.530090,9.273257
46310,2,18.526444,9.271330
46320,7,18.524005,9.270108
46330,0,18.520601,9.268402
46340,0,18.516793,9.266795
46350,6,18.513047,9.264619
46360,7,18.511404,9.263895
46370,8,18.508975,9.262278
46380,26,18.508346,9.260462
46390,25,18.510519,9.261149
46400,28,18.512497,9.262337
46410,30,18.514314,9.263145
46420,12,18.514829,9.264200
46430,0,18.511711,9.263038
46440,8,18.509263,9.261213
46450,10,18.506579,9.259868
46460,7,18.504742,9.258947
46470,6,18.501978,9.257862
46480,0,18.498665,9.256901
46490,0,18.495245,9.255586
46500,1,18.491414,9.253767
46510,0,18.487981,9.251948
46520,11,18.485043,9.249679
46530,0,18.482916,9.249011
46540,1,18.479430,9.247365
46550,2,18.475710,9.245899
46560,5,18.472502,9.244193
46570,1,18.469142,9.242411
46580,5,18.466614,9.241144
46590,3,18.463139,9.239899
46600,0,18.459331,9.238686
46610,6,18.456031,9.236834
46620,7,18.453210,9.235123
46630,3,18.450228,9.233728
46640,8,18.446997,9.232406
46650,2,18.444099,9.231350
46660,6,18.440590,9.228899
46670,13,18.437903,9.227058
46680,9,18.436458,9.226530
46690,11,18.434224,9.225510
46700,9,18.432492,9.224937
46710,3,18.429910,9.224138
46720,4,18.426339,9.222843
46730,5,18.423520,9.221232
46740,6,18.420958,9.220145
46750,8,18.419134,9.219428
46760,4,18.416170,9.217843
46770,9,18.413443,9.216377
46780,5,18.411041,9.215567
46790,1,18.407581,9.214622
46800,8,18.404252,9.212855
46810,3,18.400976,9.211508
46820,8,18.399120,9.209887
46830,7,18.396262,9.208848
46840,5,18.393396,9.206821
46850,6,18.390199,9.205021
46860,3,18.387013,9.203425
46870,7,18.384554,9.202192
46880,5,18.381519,9.200769
46890,3,18.378139,9.199173
46900,3,18.374606,9.197206
46910,4,18.371186,9.195100
46920,2,18.368673,9.194134
46930,1,18.365108,9.192544
46940,0,18.361390,9.191269
46950,0,18.357555,9.190032
46960,1,18.353980,9.187653
46970,2,18.350303,9.185908
46980,3,18.346756,9.184424
46990,2,18.343500,9.182791
47000,3,18.339931,9.181100
47010,13,18.337978,9.179338
47020,12,18.337520,9.178618
47030,6,18.335185,9.177252
47040,14,18.334049,9.175314
47050,14,18.332777,9.173895
47060,0,18.329936,9.173155
47070,8,18.327263,9.171620
47080,6,18.325229,9.170893
47090,3,18.321599,9.169562
47100,0,18.318059,9.167984
47110,9,18.314732,9.166024
47120,9,18.313025,9.165168
47130,4,18.310546,9.163536
47140,0,18.307039,9.161779
47150,2,18.303601,9.160154
47160,4,18.300709,9.158608
47170,20,18.299367,9.156672
47180,23,18.300476,9.157128
47190,19,18.300732,9.157158
47200,24,18.300892,9.156848
47210,22,18.301899,9.157351
47220,18,18.301582,9.157676
47230,15,18.300715,9.157143
47240,14,18.299813,9.157079
47250,8,18.298467,9.156889
47260,19,18.297212,9.155968
47270,18,18.297290,9.156199
47280,18,18.297171,9.155848
47290,22,18.297273,9.155316
47300,28,18.298831,9.154931
47310,29,18.300356,9.155597
47320,20,18.301878,9.156550
47330,27,18.303447,9.156947
47340,30,18.306018,9.158232
47350,16,18.306774,9.159577
47360,4,18.304944,9.159144
47370,11,18.302405,9.157872
47380,15,18.300980,9.156578
47390,17,18.300290,9.156038
47400,12,18.298808,9.154909
47410,4,18.296340,9.153963
47420,1,18.293406,9.152879
47430,0,18.289877,9.151402
47440,8,18.286569,9.149649
47450,11,18.283938,9.147656
47460,7,18.281634,9.147081
47470,0,18.278423,9.146051
47480,0,18.274755,9.145082
47490,2,18.271434,9.143707
47500,3,18.268200,9.142184
47510,6,18.265351,9.141334
47520,7,18.262273,9.139888
47530,7,18.260134,9.138431
47540,7,18.257929,9.137518
47550,12,18.255856,9.136094
47560,9,18.253654,9.135182
47570,7,18.250589,9.133743
47580,2,18.247591,9.132337
47590,5,18.244416,9.130650
47600,0,18.241856,9.130039
47610,3,18.238311,9.128263
47620,10,18.235813,9.126723
47630,20,18.235066,9.125580
47640,13,18.235459,9.125775
47650,9,18.234120,9.125678
47660,11,18.232210,9.124529
47670,17,18.231622,9.124041
47680,18,18.231124,9.123790
47690,21,18.231236,9.124419
47700,22,18.231414,9.125081
47710,10,18.230178,9.125130
47720,9,18.227886,9.123981
47730,0,18.224945,9.122985
47740,1,18.221396,9.121111
47750,2,18.217865,9.119723
47760,3,18.214179,9.118736
47770,4,18.210605,9.117231
47780,2,18.207171,9.115987
47790,6,18.203798,9.114104
47800,12,18.201529,9.112584
47810,12,18.199877,9.111373
47820,4,18.197749,9.110687
47830,5,18.194898,9.109448
47840,6,18.192559,9.107797
47850,7,18.190637,9.106357
47860,5,18.188221,9.105716
47870,3,18.185655,9.104715
47880,16,18.184362,9.103018
47890,13,18.183805,9.103022
47900,5,18.181650,9.101941
47910,8,18.179752,9.100703
47920,12,18.178447,9.099858
47930,4,18.175800,9.098720
47940,9,18.172975,9.096924
47950,16,18.171740,9.095544
47960,1,18.169964,9.094653
47970,1,18.166422,9.093352
47980,6,18.163157,9.091621
47990,7,18.160304,9.089812
48000,4,18.158112,9.088902
48010,3,18.154790,9.087616
48020,5,18.151428,9.086121
48030,3,18.148541,9.085147
48040,3,18.145194,9.083374
48050,1,18.141678,9.082086
48060,3,18.138303,9.080110
48070,1,18.135060,9.079146
48080,2,18.131416,9.077697
48090,3,18.128042,9.075911
48100,0,18.124667,9.074219
48110,3,18.121288,9.072524
48120,4,18.117944,9.070659
48130,5,18.115301,9.068956
48140,0,18.112210,9.067689
48150,2,18.108752,9.066427
48160,4,18.105323,9.064236
48170,8,18.101911,9.062526
48180,14,18.100143,9.061073
48190,25,18.100547,9.060332
48200,14,18.100782,9.061107
48210,11,18.099764,9.060595
48220,13,18.098387,9.059903
48230,9,18.096730,9.059260
48240,1,18.093666,9.058194
48250,5,18.090533,9.056716
48260,8,18.087940,9.055510
48270,11,18.086439,9.054568
48280,14,18.085370,9.054406
48290,13,18.084174,9.053993
48300,13,18.082701,9.053535
48310,28,18.083026,9.052381
48320,24,18.084689,9.053118
48330,22,18.085528,9.053723
48340,28,18.086370,9.054142
48350,21,18.087364,9.054731
48360,12,18.087373,9.055577
48370,11,18.086330,9.054959
48380,15,18.085671,9.054533
48390,11,18.084079,9.054014
48400,11,18.082057,9.052719
48410,3,18.079834,9.052259
48420,7,18.077145,9.051003
48430,1,18.073935,9.049768
48440,1,18.070584,9.047994
48450,7,18.067956,9.046207
48460,0,18.065114,9.045062
48470,5,18.061847,9.043424
48480,0,18.058616,9.041991
48490,8,18.056007,9.040028
48500,4,18.054261,9.039245
48510,4,18.050994,9.037513
48520,13,18.048440,9.035580
48530,5,18.045944,9.034328
48540,16,18.044628,9.033015
48550,8,18.043575,9.032485
48560,9,18.041774,9.031302
48570,9,18.040037,9.030616
48580,1,18.037813,9.029966
48590,5,18.034715,9.028134
48600,5,18.032135,9.027119
48610,8,18.029620,9.025579
48620,5,18.028047,9.024789
48630,2,18.025054,9.023660
48640,0,18.021640,9.021856
48650,3,18.018360,9.020398
48660,0,18.015009,9.019182
48670,3,18.012072,9.017709
48680,1,18.008782,9.016709
48690,8,18.006309,9.014726
48700,7,18.004369,9.013753
48710,4,18.001436,9.012467
48720,5,17.998295,9.011170
48730,0,17.995351,9.009971
48740,0,17.991925,9.008346
48750,4,17.988514,9.006913
48760,1,17.985250,9.005924
48770,9,17.982231,9.004039
48780,12,17.981486,9.003571
48790,18,17.981226,9.003438
48800,7,17.979832,9.002830
48810,8,17.977711,9.001580
48820,13,17.976228,9.000466
48830,14,17.975366,9.000124
48840,10,17.974873,9.000059
48850,16,17.973573,8.999129
48860,8,17.972316,8.998497
48870,0,17.970073,8.997648
48880,0,17.966544,8.995971
48890,8,17.963407,8.993937
48900,9,17.961733,8.993281
48910,9,17.960244,8.992441
48920,8,17.958483,8.991648
48930,11,17.957764,8.990917
48940,2,17.955853,8.989958
48950,5,17.953025,8.988448
48960,3,17.950035,8.987040
48970,7,17.947226,8.985632
48980,2,17.944160,8.984278
48990,2,17.941234,8.982811
49000,8,17.938379,8.981011
49010,5,17.936106,8.980055
49020,11,17.934048,8.979022
49030,16,17.933391,8.978690
49040,24,17.934475,8.979139
49050,23,17.936123,8.979870
49060,22,17.936740,8.980360
49070,15,17.936727,8.979709
49080,26,17.936916,8.979069
49090,40,17.940161,8.979684
49100,33,17.944050,8.982086
49110,38,17.947745,8.984209
49120,43,17.952508,8.985950
49130,41,17.956481,8.988303
49140,49,17.961941,8.990484
49150,53,17.968916,8.993790
49160,54,17.975910,8.996923
49170,57,17.983616,9.000503
49180,51,17.990711,9.004235
49190,43,17.996115,9.007488
49200,37,18.000280,9.009937
49210,35,18.004061,9.011828
49220,40,18.007716,9.013197
49230,50,18.012921,9.015251
49240,64,18.020724,9.018237
49250,69,18.031280,9.022876
49260,71,18.041506,9.027625
49270,78,18.053250,9.033501
49280,80,18.065850,9.040079
49290,84,18.078485,9.046676
49300,76,18.090186,9.052806
49310,71,18.101656,9.059004
49320,73,18.112187,9.063720
49330,69,18.122724,9.068623
49340,58,18.131954,9.073517
49350,52,18.139156,9.077764
49360,43,18.144622,9.080313
49370,39,18.149064,9.082719
49380,41,18.153592,9.084983
49390,47,18.159771,9.087890
49400,33,18.164329,9.090537
49410,33,18.167435,9.092458
49420,28,18.169561,9.094166
49430,35,18.171985,9.094916
49440,36,18.175224,9.096720
49450,34,18.178612,9.098966
49460,32,18.181493,9.100682
49470,35,18.184763,9.102133
49480,26,18.186592,9.103507
49490,31,18.188488,9.104270
49500,29,18.190598,9.105140
49510,24,18.193219,9.106726
49520,40,18.195462,9.106650
49530,37,18.199845,9.108658
49540,34,18.202664,9.109975
49550,34,18.206405,9.112214
49560,31,18.209249,9.113727
49570,16,18.209668,9.114855
49580,1,18.207566,9.114721
49590,0,18.204318,9.113001
49600,11,18.201464,9.111202
49610,16,18.200888,9.110636
49620,29,18.201885,9.110123
49630,16,18.202602,9.110755
49640,20,18.202739,9.110730
49650,23,18.203273,9.111271
49660,26,18.204206,9.111644
49670,22,18.205656,9.112460
49680,14,18.205536,9.112856
49690,15,18.205303,9.112463
49700,11,18.204689,9.111878
49710,15,18.203534,9.111390
49720,17,18.203262,9.111343
49730,14,18.203100,9.111444
49740,21,18.202989,9.111203
49750,14,18.202207,9.110810
49760,13,18.201289,9.110715
49770,13,18.200431,9.110100
49780,13,18.199906,9.109927
49790,18,18.198686,9.108765
49800,28,18.199851,9.108797
49810,27,18.201288,9.109789
49820,36,18.203675,9.109975
49830,37,18.207561,9.111643
49840,37,18.211381,9.113645
49850,43,18.216102,9.115548
49860,43,18.221074,9.117577
49870,52,18.227445,9.120398
49880,48,18.233613,9.123574
49890,54,18.240077,9.126350
49900,52,18.246820,9.129814
49910,53,18.253759,9.133559
49920,52,18.260779,9.136887
49930,61,18.268779,9.140156
49940,67,18.278323,9.144563
49950,67,18.287972,9.148840
49960,65,18.297551,9.153722
49970,57,18.306282,9.158181
49980,59,18.314477,9.162463
49990,71,18.323775,9.166655
50000,66,18.333087,9.171680
50010,79,18.344446,9.176810
50020,72,18.356043,9.183070
50030,69,18.366471,9.188837
50040,86,18.378158,9.193672
50050,89,18.391492,9.200801
50060,99,18.406677,9.208029
50070,89,18.421755,9.216031
50080,85,18.435790,9.222960
50090,87,18.449651,9.229985
50100,79,18.462348,9.236797
50110,74,18.473886,9.242753
50120,70,18.484974,9.248392
50130,77,18.496124,9.253415
50140,81,18.507932,9.259044
50150,69,18.520058,9.265572
50160,66,18.530298,9.270879
50170,64,18.539429,9.275908
50180,54,18.547445,9.280658
50190,59,18.554275,9.284352
50200,49,18.560754,9.287778
50210,43,18.565943,9.291021
50220,47,18.572007,9.293220
50230,42,18.577268,9.295574
50240,42,18.581909,9.298080
50250,47,18.586858,9.300555
50260,50,18.592388,9.303506
50270,44,18.598104,9.307013
50280,32,18.601268,9.308873
50290,34,18.604300,9.310203
50300,30,18.607081,9.311686
50310,33,18.609872,9.312618
50320,23,18.612207,9.313785
50330,25,18.613547,9.314639
50340,32,18.615318,9.315153
50350,26,18.617034,9.315362
50360,27,18.617984,9.316022
50370,26,18.619521,9.316512
50380,24,18.621092,9.317296
50390,34,18.623171,9.317687
50400,36,18.626212,9.319208
50410,34,18.629046,9.320347
50420,26,18.630913,9.322113
50430,16,18.631520,9.322600
50440,5,18.629384,9.321530
50450,3,18.626729,9.320015
50460,8,18.624338,9.318171
50470,13,18.622399,9.316830
50480,12,18.621134,9.316103
50490,11,18.619894,9.315574
50500,0,18.617037,9.314790
50510,3,18.613553,9.313784
50520,1,18.610074,9.312226
50530,1,18.607141,9.310665
50540,13,18.604375,9.309187
50550,19,18.603959,9.308885
50560,20,18.604852,9.309054
50570,21,18.604894,9.309074
50580,24,18.605901,9.309116
50590,25,18.606546,9.309714
50600,23,18.607273,9.309984
50610,28,18.608578,9.310452
50620,24,18.610579,9.311452
50630,24,18.611641,9.312350
50640,29,18.613166,9.313388
50650,37,18.615489,9.313629
50660,35,18.618485,9.314943
50670,41,18.622547,9.316698
50680,41,18.626428,9.318730
50690,41,18.630651,9.320658
50700,49,18.635158,9.322820
50710,46,18.640622,9.325920
50720,48,18.646267,9.328375
50730,50,18.652706,9.331227
50740,46,18.658473,9.334756
50750,47,18.664245,9.337550
50760,56,18.670906,9.340237
50770,53,18.677999,9.344153
50780,58,18.685708,9.347180
50790,56,18.693282,9.351705
50800,53,18.700375,9.355344
50810,55,18.706988,9.358559
