Tempo(s),Fila,E[N],E[W]
44830,1,3.989212,1.989591
44840,5,3.988951,1.989462
44850,7,3.989181,1.989445
44860,13,3.990271,1.989746
44870,16,3.992002,1.990589
44880,6,3.993120,1.991347
44890,0,3.993063,1.991452
44900,8,3.992902,1.991218
44910,5,3.993060,1.991232
44920,7,3.993896,1.991583
44930,1,3.993529,1.991512
44940,2,3.992808,1.991242
44950,5,3.992834,1.991234
44960,9,3.993711,1.991717
44970,4,3.994280,1.991869
44980,6,3.994633,1.992024
44990,7,3.994551,1.991808
45000,0,3.994588,1.991916
45010,0,3.993862,1.991643
45020,0,3.993209,1.991297
45030,1,3.992573,1.991003
45040,0,3.991896,1.990777
45050,4,3.991307,1.990352
45060,3,3.990733,1.990199
45070,0,3.990191,1.989886
45080,3,3.989502,1.989521
45090,2,3.988933,1.989194
45100,4,3.988528,1.989082
45110,5,3.988089,1.988776
45120,12,3.988949,1.989140
45130,13,3.990730,1.990051
45140,7,3.992235,1.990847
45150,1,3.992553,1.990897
45160,2,3.992304,1.990708
45170,2,3.991673,1.990351
45180,5,3.991676,1.990243
45190,9,3.991645,1.990164
45200,2,3.991831,1.990279
45210,6,3.991375,1.989965
45220,0,3.990905,1.989776
45230,1,3.990420,1.989426
45240,0,3.989774,1.989084
45250,0,3.989174,1.988741
45260,1,3.988536,1.988556
45270,5,3.988513,1.988655
45280,8,3.988905,1.988852
45290,6,3.988936,1.988891
45300,2,3.988951,1.988900
45310,0,3.988801,1.988782
45320,4,3.988151,1.988525
45330,3,3.987881,1.988217
45340,0,3.987155,1.988074
45350,0,3.986440,1.987807
45360,0,3.985926,1.987617
45370,10,3.987268,1.988113
45380,23,3.990147,1.989331
45390,23,3.994778,1.991597
45400,21,3.999035,1.993699
45410,17,4.002254,1.995415
45420,8,4.004314,1.996487
45430,8,4.004873,1.996679
45440,5,4.005674,1.997080
45450,6,4.005172,1.996809
45460,0,4.005002,1.996901
45470,0,4.004335,1.996635
45480,2,4.004123,1.996486
45490,2,4.003552,1.996225
45500,2,4.003266,1.996106
45510,3,4.002626,1.995918
45520,4,4.002040,1.995628
45530,0,4.001776,1.995497
45540,0,4.001302,1.995262
45550,1,4.000577,1.994945
45560,8,4.001658,1.995289
45570,3,4.001722,1.995453
45580,4,4.001116,1.995196
45590,3,4.001068,1.995020
45600,4,4.000478,1.994771
45610,0,4.000245,1.994743
45620,3,3.999758,1.994567
45630,18,4.001721,1.995285
45640,6,4.004248,1.996546
45650,1,4.003600,1.996334
45660,3,4.003318,1.996194
45670,2,4.002579,1.995827
45680,0,4.002131,1.995605
45690,9,4.001744,1.995435
45700,4,4.002448,1.995743
45710,0,4.002543,1.995770
45720,0,4.001721,1.995601
45730,4,4.001329,1.995320
45740,11,4.002165,1.995563
45750,9,4.003403,1.996095
45760,14,4.005314,1.996919
45770,14,4.007803,1.998117
45780,8,4.009732,1.999058
45790,0,4.009621,1.999004
45800,5,4.009741,1.999000
45810,0,4.009351,1.998981
45820,0,4.008620,1.998792
45830,2,4.008004,1.998464
45840,13,4.009339,1.998957
45850,3,4.011552,2.000062
45860,3,4.010893,1.999778
45870,0,4.011387,1.999916
45880,5,4.011143,1.999709
45890,4,4.010871,1.999575
45900,0,4.010323,1.999368
45910,0,4.009606,1.999055
45920,2,4.009087,1.998755
45930,0,4.008489,1.998392
45940,5,4.009535,1.998698
45950,2,4.009739,1.998845
45960,1,4.009289,1.998730
45970,2,4.008851,1.998556
45980,2,4.008207,1.998258
45990,1,4.007452,1.998013
46000,5,4.007148,1.997841
46010,6,4.007141,1.997817
46020,1,4.007418,1.997956
46030,4,4.006816,1.997571
46040,4,4.006474,1.997229
46050,12,4.007143,1.997456
46060,11,4.008587,1.998069
46070,7,4.009518,1.998556
46080,2,4.009462,1.998464
46090,15,4.010668,1.998872
46100,21,4.013734,2.000358
46110,13,4.016748,2.001905
46120,7,4.018245,2.002653
46130,0,4.017922,2.002579
46140,3,4.017348,2.002165
46150,0,4.016963,2.001953
46160,0,4.016408,2.001764
46170,2,4.015729,2.001406
46180,1,4.015124,2.001127
46190,3,4.015292,2.001212
46200,0,4.014648,2.001022
46210,7,4.014125,2.000849
46220,3,4.013885,2.000644
46230,0,4.013387,2.000506
46240,3,4.013070,2.000435
46250,5,4.012574,2.000125
46260,6,4.012186,1.999803
46270,0,4.012110,1.999810
46280,5,4.011731,1.999557
46290,6,4.011639,1.999362
46300,0,4.011266,1.999264
46310,2,4.011421,1.999192
46320,1,4.010846,1.998949
46330,2,4.010177,1.998704
46340,1,4.010110,1.998521
46350,4,4.009487,1.998277
46360,5,4.009276,1.998216
46370,3,4.009294,1.998312
46380,1,4.008601,1.998097
46390,1,4.007982,1.997940
46400,2,4.007543,1.997723
46410,0,4.006876,1.997434
46420,2,4.006251,1.997210
46430,1,4.005841,1.997071
46440,2,4.005434,1.996805
46450,3,4.004977,1.996600
46460,2,4.004336,1.996346
46470,7,4.004140,1.996099
46480,6,4.004102,1.995932
46490,0,4.003634,1.995743
46500,7,4.003532,1.995565
46510,3,4.003327,1.995443
46520,4,4.003049,1.995198
46530,18,4.003514,1.995260
46540,21,4.006807,1.996732
46550,24,4.011492,1.998918
46560,31,4.016559,2.001252
46570,21,4.022138,2.003990
46580,19,4.025145,2.005211
46590,13,4.027529,2.006422
46600,5,4.028422,2.006868
46610,2,4.027906,2.006506
46620,0,4.027250,2.006309
46630,11,4.028392,2.006708
46640,8,4.029735,2.007336
46650,0,4.030112,2.007568
46660,1,4.029533,2.007345
46670,1,4.029437,2.007235
46680,0,4.028867,2.006996
46690,3,4.028388,2.006716
46700,6,4.027897,2.006430
46710,1,4.027301,2.006327
46720,6,4.027193,2.006253
46730,6,4.027969,2.006534
46740,12,4.029069,2.006956
46750,11,4.030359,2.007514
46760,6,4.030878,2.007775
46770,3,4.030220,2.007555
46780,0,4.029839,2.007453
46790,4,4.029257,2.007186
46800,0,4.028741,2.007037
46810,4,4.029192,2.007050
46820,1,4.028876,2.006809
46830,9,4.028816,2.006738
46840,7,4.030369,2.007363
46850,1,4.030246,2.007368
46860,2,4.029896,2.007216
46870,6,4.029700,2.007014
46880,1,4.030302,2.007315
46890,0,4.030017,2.007026
46900,4,4.029895,2.006860
46910,6,4.029915,2.006872
46920,2,4.029552,2.006757
46930,3,4.029060,2.006471
46940,0,4.028420,2.006260
46950,3,4.027862,2.005878
46960,4,4.027627,2.005784
46970,11,4.028254,2.006034
46980,7,4.029045,2.006450
46990,8,4.029106,2.006355
47000,6,4.029216,2.006454
47010,10,4.029670,2.006661
47020,12,4.030146,2.006963
47030,3,4.031167,2.007516
47040,11,4.031289,2.007493
47050,14,4.033346,2.008477
47060,10,4.034456,2.009010
47070,16,4.035938,2.009622
47080,14,4.038222,2.010676
47090,1,4.039356,2.011243
47100,15,4.040408,2.011535
47110,11,4.041907,2.012367
47120,13,4.043796,2.013246
47130,0,4.044206,2.013516
47140,9,4.044016,2.013317
47150,6,4.045080,2.013870
47160,1,4.044655,2.013596
47170,10,4.044790,2.013410
47180,4,4.045427,2.013644
47190,3,4.045203,2.013492
47200,10,4.045247,2.013367
47210,3,4.046175,2.013767
47220,0,4.046052,2.013623
47230,1,4.045797,2.013350
47240,4,4.045537,2.013116
47250,16,4.046855,2.013689
47260,23,4.049848,2.015117
47270,23,4.053468,2.016963
47280,23,4.057496,2.019097
47290,35,4.062944,2.021682
47300,34,4.069059,2.024642
47310,26,4.074209,2.027313
47320,23,4.078756,2.029471
47330,13,4.081631,2.030968
47340,7,4.083144,2.031701
47350,6,4.082924,2.031508
47360,11,4.083100,2.031555
47370,1,4.083522,2.031853
47380,7,4.083963,2.031925
47390,8,4.084779,2.032290
47400,0,4.084286,2.032090
47410,7,4.084279,2.031939
47420,4,4.083812,2.031794
47430,2,4.083406,2.031679
47440,0,4.082721,2.031426
47450,5,4.082337,2.031237
47460,0,4.081910,2.031197
47470,1,4.081682,2.031043
47480,4,4.081365,2.030887
47490,7,4.081653,2.030969
47500,7,4.082823,2.031575
47510,1,4.082265,2.031384
47520,6,4.081793,2.031109
47530,1,4.081312,2.030808
47540,2,4.080949,2.030480
47550,4,4.080507,2.030241
47560,0,4.080071,2.030047
47570,0,4.079529,2.029844
47580,2,4.078935,2.029550
47590,6,4.078725,2.029299
47600,2,4.078867,2.029435
47610,2,4.078807,2.029387
47620,7,4.079284,2.029541
47630,0,4.078990,2.029630
47640,5,4.079022,2.029479
47650,1,4.078430,2.029229
47660,1,4.077748,2.028934
47670,5,4.077453,2.028620
47680,1,4.077159,2.028518
47690,0,4.076684,2.028326
47700,0,4.076008,2.028055
47710,3,4.075770,2.027791
47720,6,4.075375,2.027533
47730,3,4.074866,2.027303
47740,2,4.074424,2.027127
47750,0,4.074049,2.026922
47760,0,4.073350,2.026724
47770,2,4.073006,2.026555
47780,1,4.072633,2.026329
47790,8,4.072989,2.026445
47800,11,4.074586,2.027179
47810,12,4.075860,2.027899
47820,9,4.077348,2.028726
47830,0,4.077265,2.028834
47840,5,4.076820,2.028593
47850,2,4.076404,2.028431
47860,4,4.076289,2.028376
47870,1,4.075643,2.028035
47880,0,4.075002,2.027781
47890,1,4.074241,2.027616
47900,0,4.073652,2.027324
47910,1,4.073200,2.027164
47920,2,4.073581,2.027230
47930,0,4.073668,2.027296
47940,1,4.072932,2.026932
47950,0,4.072230,2.026626
47960,5,4.071882,2.026392
47970,1,4.071939,2.026339
47980,1,4.071191,2.026031
47990,1,4.070531,2.025768
48000,4,4.069868,2.025461
48010,0,4.070176,2.025658
48020,2,4.069384,2.025454
48030,2,4.068756,2.025228
48040,0,4.068200,2.024890
48050,5,4.067663,2.024520
48060,4,4.067225,2.024346
48070,0,4.067067,2.024353
48080,1,4.066837,2.024219
48090,3,4.066903,2.024107
48100,9,4.067132,2.024140
48110,4,4.068351,2.024686
48120,3,4.068030,2.024590
48130,1,4.067326,2.024284
48140,8,4.067135,2.024065
48150,8,4.067583,2.024248
48160,0,4.067198,2.024142
48170,1,4.066508,2.023905
48180,6,4.065872,2.023528
48190,1,4.065754,2.023534
48200,0,4.065461,2.023307
48210,0,4.065002,2.023164
48220,2,4.064617,2.022911
48230,9,4.065276,2.023095
48240,1,4.065012,2.023049
48250,2,4.065105,2.023035
48260,1,4.064622,2.022817
48270,4,4.064789,2.022777
48280,3,4.064717,2.022701
48290,3,4.064694,2.022755
48300,6,4.065131,2.022808
48310,3,4.065539,2.023033
48320,5,4.065348,2.022982
48330,2,4.064952,2.022766
48340,1,4.064366,2.022497
48350,2,4.063767,2.022305
48360,0,4.063156,2.022045
48370,1,4.062525,2.021754
48380,0,4.061826,2.021512
48390,0,4.061625,2.021330
48400,4,4.061681,2.021236
48410,9,4.061564,2.021159
48420,0,4.062118,2.021457
48430,3,4.061494,2.021273
48440,3,4.061006,2.021011
48450,3,4.060388,2.020768
48460,6,4.059780,2.020488
48470,1,4.059843,2.020521
48480,6,4.060031,2.020534
48490,1,4.059758,2.020462
48500,3,4.059790,2.020542
48510,2,4.059221,2.020302
48520,0,4.058617,2.020149
48530,0,4.057984,2.019960
48540,0,4.057320,2.019714
48550,0,4.056597,2.019439
48560,4,4.056863,2.019449
48570,2,4.056783,2.019390
48580,1,4.056496,2.019146
48590,6,4.056143,2.018993
48600,6,4.056077,2.018920
48610,1,4.055703,2.018736
48620,1,4.055330,2.018696
48630,0,4.054630,2.018433
48640,1,4.053938,2.018234
48650,6,4.054274,2.018342
48660,0,4.053824,2.018244
48670,5,4.053343,2.018006
48680,6,4.053505,2.018067
48690,0,4.053266,2.017991
48700,2,4.052670,2.017758
48710,0,4.052075,2.017485
48720,1,4.051447,2.017195
48730,3,4.051412,2.017282
48740,1,4.050785,2.017074
48750,12,4.051442,2.017279
48760,4,4.052333,2.017766
48770,2,4.051771,2.017529
48780,2,4.051437,2.017406
48790,6,4.051244,2.017353
48800,2,4.050659,2.017186
48810,3,4.050199,2.016856
48820,2,4.049835,2.016697
48830,13,4.050089,2.016640
48840,0,4.050583,2.016970
48850,3,4.050006,2.016746
48860,3,4.049470,2.016440
48870,3,4.048834,2.016125
48880,1,4.048411,2.015834
48890,5,4.048141,2.015680
48900,3,4.048051,2.015596
48910,1,4.047441,2.015417
48920,1,4.046827,2.015175
48930,1,4.046297,2.014953
48940,6,4.046419,2.014995
48950,2,4.046142,2.014818
48960,4,4.045600,2.014652
48970,3,4.045397,2.014574
48980,1,4.044882,2.014298
48990,2,4.044339,2.013989
49000,9,4.045084,2.014218
49010,5,4.045233,2.014335
49020,5,4.045600,2.014519
49030,3,4.045043,2.014366
49040,1,4.044531,2.014154
49050,6,4.044386,2.013920
49060,4,4.044242,2.013809
49070,1,4.043829,2.013646
49080,8,4.043327,2.013397
49090,3,4.043596,2.013615
49100,14,4.044201,2.013775
49110,10,4.045842,2.014655
49120,0,4.045529,2.014643
49130,2,4.045223,2.014472
49140,0,4.044557,2.014326
49150,2,4.044245,2.014172
49160,1,4.043515,2.013851
49170,2,4.042901,2.013588
49180,6,4.042457,2.013470
49190,1,4.042426,2.013416
49200,3,4.041814,2.013071
49210,5,4.041747,2.012897
49220,0,4.041140,2.012657
49230,2,4.040700,2.012542
49240,1,4.040043,2.012338
49250,0,4.039355,2.012099
49260,0,4.038764,2.011806
49270,6,4.039162,2.012006
49280,10,4.040075,2.012422
49290,10,4.040720,2.012561
49300,3,4.040921,2.012704
49310,16,4.041350,2.012634
49320,20,4.043737,2.013824
49330,28,4.047626,2.015539
49340,23,4.051637,2.017599
49350,17,4.054950,2.019189
49360,21,4.057495,2.020458
49370,24,4.061328,2.022206
49380,27,4.065620,2.024202
49390,20,4.069570,2.026211
49400,4,4.071102,2.026996
49410,3,4.070692,2.026773
49420,4,4.070408,2.026654
49430,0,4.070416,2.026721
49440,5,4.070177,2.026562
49450,9,4.070859,2.026884
49460,11,4.072732,2.027614
49470,0,4.072904,2.027824
49480,7,4.072617,2.027641
49490,12,4.072591,2.027589
49500,13,4.074326,2.028434
49510,6,4.075493,2.029017
49520,3,4.075029,2.028849
49530,10,4.074935,2.028743
49540,7,4.076274,2.029473
49550,7,4.077125,2.029878
49560,9,4.078310,2.030347
49570,3,4.078807,2.030637
49580,1,4.078208,2.030381
49590,7,4.078064,2.030250
49600,2,4.078652,2.030504
49610,5,4.078740,2.030529
49620,3,4.078210,2.030288
49630,0,4.077701,2.030178
49640,3,4.077440,2.029989
49650,2,4.077063,2.029803
49660,1,4.076979,2.029804
49670,0,4.076338,2.029527
49680,5,4.075976,2.029349
49690,2,4.076751,2.029696
49700,0,4.076156,2.029523
49710,3,4.075967,2.029370
49720,3,4.075710,2.029203
49730,2,4.075364,2.029073
49740,3,4.075030,2.028949
49750,6,4.074816,2.028742
49760,4,4.074756,2.028653
49770,0,4.074338,2.028548
49780,0,4.073607,2.028369
49790,6,4.073573,2.028272
49800,5,4.073355,2.028227
49810,0,4.072951,2.028128
49820,0,4.072321,2.027877
49830,0,4.071770,2.027605
49840,0,4.071042,2.027365
49850,0,4.071003,2.027327
49860,7,4.070836,2.027165
49870,7,4.071912,2.027560
49880,2,4.072224,2.027677
49890,0,4.071534,2.027376
49900,0,4.070967,2.027176
49910,2,4.070270,2.026911
49920,3,4.069785,2.026671
49930,3,4.069369,2.026304
49940,1,4.068891,2.026048
49950,9,4.069193,2.026079
49960,9,4.069855,2.026248
49970,10,4.071380,2.026908
49980,6,4.072221,2.027308
49990,5,4.073264,2.027789
50000,1,4.073751,2.027912
50010,3,4.073215,2.027607
50020,0,4.072619,2.027393
50030,2,4.071983,2.027078
50040,2,4.071752,2.026924
50050,2,4.071292,2.026616
50060,0,4.070685,2.026457
50070,0,4.069973,2.026245
50080,2,4.069314,2.025959
50090,1,4.068710,2.025680
50100,1,4.068219,2.025337
50110,0,4.067793,2.025247
50120,1,4.067107,2.024948
50130,0,4.066461,2.024729
50140,0,4.065831,2.024537
50150,5,4.065419,2.024293
50160,0,4.064824,2.024180
50170,1,4.064159,2.023830
50180,2,4.063644,2.023656
50190,4,4.063334,2.023443
50200,0,4.063216,2.023385
50210,5,4.063074,2.023176
50220,4,4.063733,2.023386
50230,5,4.063373,2.023148
50240,2,4.063116,2.022961
50250,8,4.063247,2.022988
50260,1,4.063009,2.022931
50270,4,4.062851,2.022895
50280,3,4.062349,2.022686
50290,1,4.061815,2.022402
50300,0,4.061754,2.022313
50310,2,4.061118,2.022058
50320,0,4.060702,2.021933
50330,1,4.060028,2.021739
50340,3,4.059712,2.021563
50350,6,4.059443,2.021371
50360,0,4.059531,2.021357
50370,2,4.059188,2.021068
50380,2,4.058729,2.020761
50390,6,4.058335,2.020507
50400,5,4.058863,2.020711
50410,2,4.058811,2.020687
50420,7,4.058417,2.020493
50430,1,4.058423,2.020577
50440,1,4.057813,2.020414
50450,1,4.057369,2.020215
50460,2,4.057464,2.020105
50470,3,4.056844,2.019897
50480,5,4.056913,2.019873
50490,8,4.056676,2.019757
50500,13,4.057876,2.020197
50510,5,4.059358,2.020758
50520,3,4.059052,2.020587
50530,0,4.058734,2.020410
50540,0,4.058171,2.020232
50550,0,4.057433,2.020065
50560,3,4.056833,2.019808
50570,1,4.056951,2.019868
50580,8,4.057070,2.019889
50590,1,4.056800,2.019856
50600,0,4.056140,2.019688
50610,3,4.055624,2.019492
50620,3,4.055064,2.019334
50630,3,4.054493,2.019091
50640,3,4.053924,2.018849
50650,0,4.054090,2.018933
50660,1,4.053520,2.018651
50670,1,4.052963,2.018435
50680,2,4.052587,2.018190
50690,12,4.052673,2.018115
50700,17,4.054549,2.019011
50710,17,4.057010,2.020318
50720,4,4.058116,2.020950
50730,7,4.058051,2.020800
50740,1,4.058230,2.020851
50750,1,4.057777,2.020568
50760,8,4.058070,2.020655
50770,8,4.058661,2.020912
50780,11,4.059839,2.021440
50790,7,4.061261,2.022071
50800,4,4.061041,2.021983
50810,1,4.061140,2.022034
50820,0,4.060523,2.021887
50830,7,4.060528,2.021752
50840,6,4.061000,2.021870
50850,10,4.061930,2.022315
50860,0,4.062274,2.022626
50870,1,4.061582,2.022284
50880,4,4.061022,2.022066
50890,3,4.060848,2.021882
50900,6,4.060473,2.021638
50910,10,4.060893,2.021730
50920,6,4.061207,2.021828
50930,6,4.061278,2.021846
50940,6,4.060877,2.021608
50950,0,4.060780,2.021661
50960,8,4.060986,2.021706
50970,6,4.061225,2.021866
50980,1,4.060885,2.021718
50990,3,4.060421,2.021548
51000,2,4.059854,2.021307
51010,1,4.059329,2.021106
51020,3,4.058778,2.020932
51030,1,4.058320,2.020765
51040,1,4.057683,2.020528
51050,2,4.057030,2.020165
51060,6,4.057430,2.020248
51070,1,4.057242,2.020176
51080,4,4.056734,2.019806
51090,0,4.056129,2.019585
51100,0,4.055479,2.019322
51110,4,4.055687,2.019290
51120,0,4.055764,2.019448
51130,3,4.055440,2.019288
51140,5,4.055032,2.019028
51150,5,4.054802,2.019033
51160,1,4.055099,2.019300
51170,0,4.054418,2.019100
51180,5,4.053855,2.018704
51190,8,4.053728,2.018564
51200,8,4.054945,2.019053
51210,8,4.055290,2.019227
51220,16,4.057056,2.019970
51230,5,4.058335,2.020766
51240,0,4.057845,2.020523
51250,0,4.057198,2.020262
51260,5,4.057028,2.020120
51270,0,4.056902,2.020000
51280,0,4.056574,2.019740
51290,1,4.056137,2.019505
51300,1,4.055671,2.019333
51310,0,4.055170,2.019066
51320,4,4.054562,2.018843
51330,4,4.054409,2.018729
51340,0,4.054440,2.018746
51350,6,4.053877,2.018527
51360,0,4.053543,2.018342
51370,1,4.053031,2.018069
51380,1,4.052419,2.017707
51390,5,4.052767,2.017804
51400,0,4.052654,2.017710
51410,2,4.052174,2.017512
51420,2,4.051689,2.017175
51430,3,4.051236,2.017068
51440,0,4.050771,2.016916
51450,0,4.050086,2.016636
51460,4,4.049906,2.016528
51470,1,4.049271,2.016272
51480,2,4.049035,2.016195
51490,6,4.048710,2.015898
51500,8,4.049312,2.016024
51510,13,4.050793,2.016646
51520,6,4.051841,2.017092
51530,0,4.051201,2.017009
51540,2,4.050600,2.016711
51550,3,4.050199,2.016513
51560,0,4.049515,2.016330
51570,1,4.048848,2.016214
51580,1,4.048268,2.015946
51590,0,4.047847,2.015718
51600,3,4.047552,2.015457
51610,12,4.047437,2.015304
51620,1,4.047289,2.015367
51630,0,4.047064,2.015218
51640,0,4.046678,2.015144
51650,0,4.046154,2.014963
51660,1,4.045570,2.014790
51670,8,4.045038,2.014468
51680,0,4.044802,2.014371
51690,4,4.044399,2.014192
51700,10,4.044595,2.014155
51710,10,4.044662,2.014112
51720,4,4.044950,2.014335
51730,9,4.045160,2.014441
51740,6,4.045891,2.014826
51750,3,4.045880,2.014745
51760,3,4.045699,2.014559
51770,7,4.045919,2.014651
51780,2,4.046355,2.014850
51790,1,4.045876,2.014594
51800,1,4.045268,2.014293
51810,0,4.045032,2.014196
51820,0,4.044324,2.014020
51830,0,4.043826,2.013812
51840,4,4.043155,2.013499
51850,2,4.042607,2.013266
51860,0,4.042004,2.013103
51870,0,4.041742,2.012973
51880,1,4.041203,2.012745
51890,3,4.040551,2.012441
51900,3,4.039978,2.012215
51910,1,4.039531,2.012013
51920,2,4.039159,2.011830
51930,3,4.038767,2.011655
51940,2,4.039226,2.011828
51950,0,4.038741,2.011626
51960,1,4.038338,2.011369
51970,5,4.038001,2.011106
51980,13,4.039094,2.011517
51990,1,4.039264,2.011699
52000,2,4.038706,2.011366
52010,7,4.038922,2.011359
52020,1,4.039046,2.011500
52030,8,4.038744,2.011235
52040,0,4.038347,2.011154
52050,4,4.037738,2.010833
52060,7,4.037527,2.010576
52070,6,4.038005,2.010835
52080,1,4.037961,2.010834
52090,4,4.037570,2.010602
52100,0,4.037083,2.010361
52110,14,4.037716,2.010505
52120,8,4.039329,2.011387
52130,0,4.038946,2.011313
52140,6,4.038573,2.011052
52150,0,4.038042,2.010885
52160,15,4.038712,2.011047
52170,23,4.041769,2.012475
52180,31,4.045894,2.014473
52190,13,4.049472,2.016429
52200,14,4.051128,2.017217
52210,10,4.053437,2.018330
52220,0,4.053044,2.018270
52230,1,4.052664,2.018160
52240,2,4.052185,2.017961
52250,0,4.051487,2.017807
52260,3,4.050912,2.017657
52270,2,4.050246,2.017481
52280,0,4.049724,2.017318
52290,0,4.048978,2.017179
52300,0,4.048476,2.016872
52310,5,4.048252,2.016743
52320,2,4.047801,2.016520
52330,4,4.047133,2.016265
52340,3,4.047054,2.016227
52350,6,4.047188,2.016314
52360,2,4.047515,2.016325
52370,14,4.047975,2.016402
52380,23,4.050871,2.017808
52390,27,4.054347,2.019368
52400,27,4.058144,2.021165
52410,30,4.062704,2.023341
52420,35,4.068846,2.026190
52430,25,4.073535,2.028623
52440,19,4.077067,2.030383
52450,8,4.078794,2.031187
52460,15,4.080005,2.031695
52470,8,4.080601,2.031955
52480,11,4.081862,2.032604
52490,0,4.082284,2.032835
52500,1,4.081668,2.032607
52510,11,4.081699,2.032527
52520,8,4.082538,2.032947
52530,1,4.082345,2.032872
52540,0,4.081669,2.032691
52550,3,4.081150,2.032376
52560,13,4.081305,2.032281
52570,8,4.082329,2.032889
52580,7,4.083145,2.033201
52590,9,4.083507,2.033286
52600,4,4.084121,2.033632
52610,2,4.083773,2.033499
52620,0,4.083624,2.033465
52630,4,4.083151,2.033192
52640,0,4.082752,2.033034
52650,5,4.082172,2.032766
52660,1,4.081879,2.032756
52670,1,4.081434,2.032555
52680,11,4.081540,2.032513
52690,0,4.081794,2.032642
52700,7,4.081272,2.032268
52710,1,4.080938,2.032103
52720,1,4.080312,2.031831
52730,0,4.080123,2.031720
52740,2,4.079824,2.031553
52750,0,4.079229,2.031297
52760,3,4.078760,2.031065
52770,0,4.078700,2.031017
52780,0,4.078040,2.030786
52790,0,4.077389,2.030521
52800,0,4.076826,2.030357
52810,1,4.076295,2.030094
52820,7,4.076257,2.029942
52830,15,4.077880,2.030638
52840,1,4.078699,2.031066
52850,7,4.079655,2.031391
52860,5,4.080028,2.031616
52870,2,4.079449,2.031330
52880,0,4.078857,2.031151
52890,1,4.078329,2.030928
52900,7,4.077972,2.030618
52910,10,4.079132,2.031140
52920,2,4.079318,2.031291
52930,5,4.079007,2.031023
52940,0,4.078529,2.030978
52950,0,4.078086,2.030721
52960,10,4.078144,2.030617
52970,3,4.078371,2.030732
52980,7,4.078665,2.030899
52990,0,4.078222,2.030699
53000,0,4.077952,2.030528
53010,5,4.077364,2.030332
53020,8,4.077582,2.030481
53030,5,4.078420,2.030976
53040,1,4.077992,2.030860
53050,4,4.077460,2.030539
53060,0,4.076961,2.030311
53070,4,4.076583,2.030048
53080,6,4.076315,2.030030
53090,3,4.076477,2.030037
53100,3,4.076043,2.029803
53110,2,4.075659,2.029575
53120,0,4.075592,2.029486
53130,0,4.075075,2.029154
53140,2,4.074870,2.029054
53150,6,4.075535,2.029292
53160,1,4.075114,2.029235
53170,5,4.075523,2.029251
53180,2,4.075342,2.029238
53190,1,4.074981,2.029136
53200,0,4.074582,2.028882
53210,2,4.074271,2.028634
53220,5,4.074069,2.028459
53230,3,4.074360,2.028491
53240,4,4.074280,2.028453
53250,12,4.074153,2.028164
53260,0,4.074513,2.028421
53270,6,4.074102,2.028199
53280,8,4.074731,2.028495
53290,8,4.075079,2.028651
53300,6,4.075469,2.028847
53310,3,4.075198,2.028770
53320,8,4.074787,2.028472
53330,0,4.074663,2.028488
53340,4,4.074258,2.028326
53350,1,4.073849,2.028143
53360,0,4.073438,2.027997
53370,5,4.072843,2.027683
53380,0,4.072421,2.027399
53390,1,4.071799,2.027261
53400,0,4.071346,2.027056
53410,6,4.071520,2.027012
53420,6,4.071174,2.026766
53430,5,4.070934,2.026686
53440,4,4.070449,2.026559
53450,0,4.069896,2.026342
53460,2,4.069556,2.026137
53470,5,4.069277,2.026037
53480,6,4.069305,2.026034
53490,1,4.069004,2.025923
53500,0,4.068424,2.025693
53510,3,4.067987,2.025477
53520,10,4.068718,2.025673
53530,2,4.068614,2.025679
53540,2,4.068088,2.025494
53550,1,4.067478,2.025211
53560,3,4.067428,2.025131
53570,1,4.067146,2.025030
53580,1,4.066504,2.024731
53590,3,4.065876,2.024457
53600,0,4.065349,2.024347
53610,3,4.064861,2.024180
53620,5,4.065012,2.024182
53630,2,4.065217,2.024304
53640,1,4.065219,2.024307
53650,0,4.064661,2.024050
53660,1,4.064311,2.023801
53670,1,4.063826,2.023543
53680,0,4.063348,2.023438
53690,3,4.063660,2.023482
53700,0,4.063307,2.023458
53710,0,4.062731,2.023079
53720,8,4.062428,2.022873
53730,2,4.062014,2.022706
53740,7,4.062534,2.022854
53750,16,4.063830,2.023351
53760,7,4.065201,2.024091
53770,2,4.065282,2.024189
53780,3,4.065039,2.023939
53790,1,4.064509,2.023733
53800,1,4.063874,2.023493
53810,0,4.063246,2.023313
53820,5,4.062981,2.023071
53830,6,4.063477,2.023225
53840,0,4.064584,2.023759
53850,11,4.065063,2.023887
53860,9,4.065759,2.024235
53870,19,4.067507,2.024920
53880,13,4.069498,2.025838
53890,8,4.070512,2.026288
53900,10,4.071756,2.026872
53910,7,4.072522,2.027199
53920,2,4.072895,2.027386
53930,2,4.072484,2.027239
53940,4,4.071837,2.027031
53950,0,4.072183,2.027149
53960,3,4.071948,2.026921
53970,0,4.071593,2.026709
53980,1,4.070939,2.026459
53990,3,4.070462,2.026242
54000,0,4.069845,2.026142
54010,2,4.069205,2.025900
54020,0,4.068687,2.025682
54030,7,4.068129,2.025387
54040,1,4.068531,2.025663
54050,2,4.068345,2.025572
54060,4,4.068244,2.025523
54070,4,4.067745,2.025202
54080,0,4.067332,2.025128
54090,3,4.066691,2.024885
54100,6,4.066802,2.024811
54110,1,4.066917,2.024889
54120,4,4.066610,2.024626
54130,7,4.066519,2.024601
54140,2,4.066447,2.024641
